t,mu,totalMu,totalDamage,
30.96,-0.1625,155.72499999999994,0.2542471665371095,
30.98,0.11125,155.99874999999994,0.25426646527050795,
31,0.35875,156.24624999999995,0.25434777308105483,
31.02,0.6475,156.53499999999994,0.25493577014257823,
31.04,0.9275,156.81499999999994,0.2560417817500001,
31.06,1.04625,156.93374999999992,0.2566967257001954,
31.08,0.99375,156.98624999999993,0.25669679805175794,
31.1,0.9,157.07999999999993,0.2566982897753908,
31.12,0.94125,157.12124999999992,0.25669832487011734,
31.14,1.0825,157.26249999999993,0.2569449638046876,
31.16,1.21125,157.39124999999996,0.25788474153808605,
31.18,1.21125,157.39124999999996,0.25788474153808605,
31.2,1.0525,157.54999999999995,0.25788674191210953,
31.22,0.8025,157.79999999999995,0.257918887810547,
31.24,0.41375,158.18874999999994,0.25813834903027355,
31.26,0.10625,158.49624999999995,0.2585593578505861,
31.28,0.0225,158.57999999999993,0.258724668638672,
31.3,0.1025,158.65999999999994,0.258724924638672,
31.32,0.1025,158.65999999999994,0.258724924638672,
31.34,-0.0775,158.83999999999992,0.25895548087304704,
31.36,-0.41625,159.17874999999992,0.2600406789365236,
31.38,-0.57375,159.33624999999995,0.26072895935058604,
31.4,-0.4825,159.42749999999995,0.26072933925000014,
31.42,-0.1675,159.74249999999995,0.26076248291015636,
31.44,0.3525,160.26249999999993,0.2611262923789064,
31.46,0.48,160.38999999999993,0.26131399558789076,
31.48,0.4675,160.40249999999992,0.26131399656445325,
31.5,0.26125,160.60874999999993,0.2613192293525392,
31.52,0.0025,160.86749999999995,0.26136843208007826,
31.54,-0.215,161.08499999999992,0.26148184677539077,
31.56,-0.2725,161.14249999999993,0.26152704950195327,
31.58,-0.355,161.2249999999999,0.26160508702539076,
31.6,-0.33125,161.24874999999992,0.26160509372363294,
31.62,-0.11875,161.46124999999992,0.2616116800615236,
31.64,-0.07,161.50999999999993,0.26161666158789076,
31.66,-0.18875,161.6287499999999,0.2616174988681642,
31.68,-0.21625,161.65624999999991,0.26161822566308607,
31.7,-0.09125,161.78124999999991,0.2616192022255861,
31.72,0.155,162.02749999999992,0.26167454067578133,
31.74,0.26,162.1324999999999,0.26172451936328134,
31.76,0.23125,162.1612499999999,0.2617245312451173,
31.78,0.275,162.20499999999993,0.2617332624394532,
31.8,0.5075,162.43749999999991,0.2619463396718751,
31.82,0.75125,162.68124999999992,0.26247739570214856,
31.84,0.83625,162.7662499999999,0.26271590463964856,
31.86,0.67375,162.92874999999992,0.2627180501474611,
31.88,0.44,163.1624999999999,0.2627470130507814,
31.9,0.20625,163.3962499999999,0.26284092813964854,
31.92,0.06125,163.54124999999993,0.2629486468271486,
31.94,0.0325,163.5699999999999,0.2629755215410158,
31.96,0.145,163.6824999999999,0.26297623345507826,
31.98,0.305,163.84249999999992,0.26298563895507826,
32,0.42625,163.9637499999999,0.2630060448564454,
32.02,0.4975,164.0349999999999,0.26302579385351577,
32.04,0.525,164.06249999999991,0.26303525101757824,
32.06,0.59875,164.1362499999999,0.26306630247558604,
32.08,0.72125,164.2587499999999,0.2631388849697267,
32.1,0.8425,164.3799999999999,0.2632538596191407,
32.12,0.76625,164.4562499999999,0.26325408128027356,
32.14,0.385,164.83749999999992,0.26330173842382826,
32.16,-0.11125,165.3337499999999,0.26368764374707043,
32.18,-0.54,165.7624999999999,0.26457505006445325,
32.2,-0.7525,165.9749999999999,0.2656169038535158,
32.22,-0.7475,165.9799999999999,0.2656169039160158,
32.24,-0.3625,166.36499999999992,0.2656465633535158,
32.26,0.1125,166.83999999999992,0.2659405111660158,
32.28,0.3175,167.0449999999999,0.2662294253535158,
32.3,0.17,167.1924999999999,0.26623102987695324,
32.32,-0.0125,167.37499999999991,0.26624739385351576,
32.34,-0.18875,167.55124999999992,0.2662942985224611,
32.36,-0.24625,167.60874999999993,0.26631900919238294,
32.38,-0.2575,167.61999999999992,0.2663244800410158,
32.4,-0.27375,167.6362499999999,0.26633276892480484,
32.42,-0.39875,167.7612499999999,0.2664131485146486,
32.44,-0.535,167.89749999999992,0.26653920520507823,
32.46,-0.6925,168.05499999999992,0.26674457585351574,
32.48,-0.7675,168.1299999999999,0.266929378373047,
32.5,-0.715,168.1824999999999,0.2669294507246095,
32.52,-0.57,168.32749999999993,0.26693323024023446,
32.54,-0.515,168.3824999999999,0.2669374275996095,
32.56,-0.55875,168.42624999999992,0.26693746946972663,
32.58,-0.58,168.4474999999999,0.2669375649121095,
32.6,-0.6225,168.4899999999999,0.26693804874804694,
32.62,-0.6725,168.5399999999999,0.266939381091797,
32.64,-0.62875,168.5837499999999,0.2669394229619142,
32.66,-0.50375,168.7087499999999,0.26694245911816417,
32.68,-0.38625,168.8262499999999,0.26696099299902354,
32.7,-0.345,168.8674999999999,0.2669709948027345,
32.72,-0.475,168.9974999999999,0.2669720933027345,
32.74,-0.7,169.2224999999999,0.2669933642402345,
32.76,-0.77375,169.2962499999999,0.2670455276708986,
32.78,-0.52375,169.5462499999999,0.2670533401708986,
32.8,-0.22625,169.8437499999999,0.26712758594433605,
32.82,-0.06125,170.0087499999999,0.2672263802099611,
32.84,0.13375,170.2037499999999,0.2674192163193361,
32.86,0.23125,170.3012499999999,0.2675530652333986,
32.88,0.185,170.3474999999999,0.2675531146992189,
32.9,0.10625,170.4262499999999,0.2675540417958986,
32.92,0.14875,170.4687499999999,0.2675540801787111,
32.94,0.365,170.6849999999999,0.2677858187167971,
32.96,0.615,170.9349999999999,0.26838667086523454,
32.98,0.78375,171.1037499999999,0.2689365774130861,
33,0.68875,171.1987499999999,0.26893700610058613,
33.02,0.4775,171.4099999999999,0.2689509388632814,
33.04,0.2475,171.6399999999999,0.2690136805273439,
33.06,-0.01,171.89749999999992,0.2691866241660158,
33.08,-0.1125,171.9999999999999,0.26929654012109394,
33.1,-0.0375,172.0749999999999,0.2692967510585939,
33.12,0.2,172.3124999999999,0.26931179891015644,
33.14,0.28,172.3924999999999,0.26932677366015645,
33.16,0.15625,172.5162499999999,0.2693277212177736,
33.18,0.04875,172.62374999999992,0.2693329568876955,
33.2,0.0075,172.6649999999999,0.26933689107421893,
33.22,0.0375,172.69499999999988,0.26933690457421894,
33.24,0.16375,172.8212499999999,0.26933879842285174,
33.26,0.36125,173.0187499999999,0.2693699389521486,
33.28,0.46625,173.1237499999999,0.26941370155761735,
33.3,0.45375,173.1362499999999,0.26941370253417984,
33.32,0.21625,173.3737499999999,0.2694215140576174,
33.34,-0.095,173.6849999999999,0.26950209887109394,
33.36,-0.375,173.9649999999999,0.26992859317578144,
33.38,-0.5,174.0899999999999,0.2702084844843752,
33.4,-0.60375,174.1937499999999,0.2704862426064455,
33.42,-0.60375,174.1937499999999,0.2704862426064455,
33.44,-0.64375,174.23374999999987,0.2706051139814455,
33.46,-0.7325,174.32249999999988,0.2708936054941408,
33.48,-0.73625,174.3262499999999,0.270906569458008,
33.5,-0.7125,174.3499999999999,0.2709065761562502,
33.52,-0.68625,174.37624999999989,0.270906631958008,
33.54,-0.6525,174.40999999999988,0.2709068631718752,
33.56,-0.76125,174.5187499999999,0.2709952296982424,
33.58,-0.8425,174.59999999999988,0.27146092102148456,
33.6,-0.87875,174.6362499999999,0.2716943406904299,
33.62,-0.91375,174.67124999999987,0.27192752775292994,
33.64,-0.90125,174.6837499999999,0.27192752872949244,
33.66,-0.8575,174.7274999999999,0.27192761674218774,
33.68,-0.79,174.7949999999999,0.2719284753105471,
33.7,-0.69125,174.8937499999999,0.2719330353232424,
33.72,-0.55875,175.0262499999999,0.27194989719042995,
33.74,-0.3925,175.19249999999988,0.2719983399726565,
33.76,-0.37625,175.2087499999999,0.2720051713076174,
33.78,-0.43375,175.2662499999999,0.27200526636230493,
33.8,-0.4325,175.26749999999987,0.2720052663632815,
33.82,-0.24875,175.4512499999999,0.27207475767480493,
33.84,0.145,175.8449999999999,0.2725211215957034,
33.86,0.5975,176.2974999999999,0.27365347208984403,
33.88,0.875,176.57499999999987,0.27478938386914087,
33.9,0.885,176.5849999999999,0.2748376470800784,
33.92,0.8175,176.6524999999999,0.2748378008535159,
33.94,0.78625,176.6837499999999,0.2748381285634768,
33.96,0.8475,176.7449999999999,0.27483824345507835,
33.98,0.96875,176.86624999999987,0.2752642884619143,
34,1.0125,176.90999999999988,0.2755022974511721,
34.02,0.80125,177.1212499999999,0.2755070111318362,
34.04,0.50125,177.42124999999987,0.27556911183496113,
34.06,0.21375,177.7087499999999,0.27575709932519554,
34.08,0.0525,177.8699999999999,0.27594466545117213,
34.1,0.02875,177.8937499999999,0.2759783163994143,
34.12,0.05625,177.92124999999987,0.2759783267978518,
34.14,0.1575,178.02249999999987,0.27597938351562523,
34.16,0.29,178.1549999999999,0.2759872317597658,
34.18,0.41875,178.28374999999988,0.2760079758994143,
34.2,0.525,178.38999999999987,0.2760394206699221,
34.22,0.55125,178.41624999999988,0.2760496392822268,
34.24,0.57,178.4349999999999,0.27605759641601585,
34.26,0.59875,178.4637499999999,0.27607091289941427,
34.28,0.60625,178.47124999999988,0.2760746163291018,
34.3,0.57625,178.50124999999989,0.2760746298291018,
34.32,0.49875,178.5787499999999,0.27607523747753926,
34.34,0.40625,178.67124999999987,0.2760786163291018,
34.36,0.3925,178.6849999999999,0.27607949934765647,
34.38,0.4325,178.7249999999999,0.2760795313476565,
34.4,0.49,178.78249999999989,0.2760799627773439,
34.42,0.5375,178.82999999999987,0.27608102366015647,
34.44,0.49875,178.86874999999986,0.27608105275292993,
34.46,0.37,178.9974999999999,0.2760842579902346,
34.48,0.18,179.1874999999999,0.2761163874355471,
34.5,-0.025,179.39249999999987,0.27625633167773456,
34.52,-0.2075,179.57499999999987,0.2766058699355471,
34.54,-0.24375,179.61124999999987,0.2766892302373049,
34.56,-0.23125,179.62374999999986,0.2766892312138674,
34.58,-0.2025,179.65249999999986,0.2766892653320315,
34.6,-0.13125,179.72374999999988,0.27668994215136744,
34.62,-0.12125,179.73374999999987,0.2766901493701174,
34.64,-0.1225,179.73499999999987,0.27669014937109393,
34.66,-0.08375,179.77374999999986,0.276691278239258,
34.68,0.06375,179.92124999999987,0.2767037682626955,
34.7,0.265,180.1224999999999,0.27675506924609394,
34.72,0.425,180.28249999999986,0.27683877162109394,
34.74,0.4925,180.34999999999985,0.2768887775722658,
34.76,0.49875,180.35624999999987,0.2768939026845705,
34.78,0.4775,180.37749999999988,0.27689390748242204,
34.8,0.40375,180.45124999999987,0.27689433137207053,
34.82,0.345,180.50999999999988,0.2768957199375002,
34.84,0.34875,180.51374999999987,0.2768957199638674,
34.86,0.39375,180.55874999999986,0.2768957778662111,
34.88,0.3575,180.59499999999986,0.27689580168359396,
34.9,0.165,180.78749999999985,0.27691260659179706,
34.92,-0.00875,180.96124999999986,0.27695937344042987,
34.94,-0.0225,180.97499999999985,0.27696483076171896,
34.96,-0.08,181.03249999999986,0.2769909451503908,
34.98,-0.16375,181.11624999999987,0.2770394062373049,
35,-0.2775,181.2299999999999,0.2771807511855471,
35.02,-0.36,181.3124999999999,0.27740013441210953,
35.04,-0.23875,181.4337499999999,0.2774010256943361,
35.06,-0.01875,181.6537499999999,0.27742000395996114,
35.08,0.25875,181.9312499999999,0.27751857911425803,
35.1,0.46125,182.1337499999999,0.27767708108496114,
35.12,0.6575,182.32999999999987,0.27792684646679705,
35.14,0.78125,182.4537499999999,0.27814334583496114,
35.16,0.75625,182.47874999999988,0.2781433536474611,
35.18,0.5525,182.6824999999999,0.27814933068554704,
35.2,0.26125,182.97374999999988,0.2782136498349611,
35.22,0.00625,183.22874999999988,0.2783760880224611,
35.24,-0.1025,183.3374999999999,0.2784884564238283,
35.26,-0.025,183.4149999999999,0.27848868916601577,
35.28,0.04625,183.4862499999999,0.27849010208691427,
35.3,-0.1125,183.6449999999999,0.27850359602343766,
35.32,-0.265,183.7974999999999,0.2787192702207033,
35.34,-0.425,183.9574999999999,0.27908235034960954,
35.36,-0.48625,184.0187499999999,0.27928040562207046,
35.38,-0.47125,184.03374999999988,0.2792804073095705,
35.4,-0.465,184.0399999999999,0.279280410419922,
35.42,-0.43375,184.0712499999999,0.279280477973633,
35.44,-0.2375,184.2674999999999,0.27928810151953143,
35.46,0.025,184.52999999999992,0.27934722000585954,
35.48,0.195,184.6999999999999,0.27943849021679706,
35.5,0.235,184.7399999999999,0.27946800331054705,
35.52,0.155,184.81999999999988,0.2794682593105471,
35.54,0.005,184.9699999999999,0.2794740868105471,
35.56,0.00875,184.97374999999988,0.2794740868369142,
35.58,0.02,184.9849999999999,0.27947408849804706,
35.6,-0.29125,185.2962499999999,0.27954087627636737,
35.62,-0.93375,185.93874999999989,0.28168268398144547,
35.64,-1.1975,186.20249999999987,0.2837506139296877,
35.66,-0.97375,186.42624999999987,0.2837562148466799,
35.68,-0.605,186.7949999999999,0.28385461434375014,
35.7,-0.52625,186.8737499999999,0.28390183868847674,
35.72,-0.83125,187.1787499999999,0.28391602500097674,
35.74,-1.06875,187.41624999999988,0.2839816692587892,
35.76,-1.06625,187.41874999999987,0.28398166926660173,
35.78,-0.83375,187.6512499999999,0.2839881581962892,
35.8,-0.60375,187.8812499999999,0.2840319415712892,
35.82,-0.57125,187.91374999999988,0.28404323643847673,
35.84,-0.7525,188.0949999999999,0.2840462136113283,
35.86,-0.81375,188.1562499999999,0.28405036669628925,
35.88,-0.58,188.3899999999999,0.2840567526367189,
35.9,-0.2325,188.7374999999999,0.28437385164843765,
35.92,0.04875,189.0187499999999,0.28489233536425795,
35.94,0.1875,189.1574999999999,0.28525290639843764,
35.96,0.24375,189.2137499999999,0.2854214189619142,
35.98,0.20875,189.24874999999992,0.2854214403994142,
36,0.0925,189.3649999999999,0.28542314900195326,
36.02,0.0475,189.4099999999999,0.285425198154297,
36.04,0.16125,189.5237499999999,0.2854259340634767,
36.06,0.34625,189.70874999999992,0.2857715987314454,
36.08,0.57875,189.9412499999999,0.2867341852412111,
36.1,0.67,190.0324999999999,0.2871885996191408,
36.12,0.635,190.06749999999994,0.2871886210566408,
36.14,0.62625,190.07624999999993,0.28718864148925793,
36.16,0.77,190.2199999999999,0.2877403292968751,
36.18,0.93625,190.38624999999993,0.2887895412294923,
36.2,1.085,190.5349999999999,0.28987786909375013,
36.22,1.29625,190.74624999999992,0.2918105424482423,
36.24,1.3025,190.7524999999999,0.2918802535468751,
36.26,0.9225,191.1324999999999,0.29190768954687507,
36.28,0.485,191.5699999999999,0.2921534237265626,
36.3,0.21875,191.8362499999999,0.29251669335449226,
36.32,0.12625,191.92874999999992,0.2926939621611329,
36.34,0.18125,191.98374999999993,0.2926940453486329,
36.36,0.195,191.9974999999999,0.29269412463671884,
36.38,0.185,192.0074999999999,0.2926941251367189,
36.4,0.125,192.06749999999988,0.2926968840527345,
36.42,-0.0075,192.1999999999999,0.29300462399804694,
36.44,-0.02125,192.2137499999999,0.2930403913681642,
36.46,0.15,192.3849999999999,0.29304290245507825,
36.48,0.43375,192.6687499999999,0.29308748955566416,
36.5,0.555,192.7899999999999,0.2931360673261719,
36.52,0.31125,193.0337499999999,0.2931433084150391,
36.54,-0.09125,193.43624999999992,0.2934256373232422,
36.56,-0.45625,193.80124999999992,0.294792014538086,
36.58,-0.585,193.9299999999999,0.29543418725000004,
36.6,-0.56375,193.9512499999999,0.2954341920478516,
36.62,-0.38125,194.1337499999999,0.29543841649511726,
36.64,0.035,194.5499999999999,0.29555335125000004,
36.66,0.04875,194.5637499999999,0.29556145662792976,
36.68,-0.37125,194.98374999999993,0.2955985006279298,
36.7,-0.48125,195.09374999999991,0.29563589512792976,
36.72,-0.5375,195.14999999999992,0.2956622004843751,
36.74,-0.44625,195.24124999999992,0.2956625803837891,
36.76,-0.2375,195.44999999999993,0.2956757004843751,
36.78,-0.1925,195.49499999999992,0.2956827322968751,
36.8,-0.10375,195.58374999999992,0.2957030031435548,
36.82,0.0925,195.77999999999992,0.2957911633300782,
36.84,0.29125,195.97874999999993,0.29597207349902355,
36.86,0.36375,196.05124999999992,0.2960626725009766,
36.88,0.29125,196.12374999999992,0.29606286304003915,
36.9,0.21875,196.1962499999999,0.2960641968134766,
36.92,0.0875,196.32749999999993,0.29607321338085946,
36.94,-0.15875,196.5737499999999,0.29613399538378915,
36.96,-0.35375,196.76874999999993,0.29624735924316414,
36.98,-0.30125,196.8212499999999,0.29624743159472666,
37,-0.25375,196.86874999999992,0.2962478592431641,
37.02,-0.25375,196.86874999999992,0.2962478592431641,
37.04,-0.18,196.94249999999994,0.2962499819179688,
37.06,0.0375,197.1599999999999,0.2962773048457032,
37.08,0.3325,197.45499999999993,0.29640895020898445,
37.1,0.53875,197.66124999999994,0.2967145920986329,
37.12,0.6475,197.76999999999992,0.2969411668613282,
37.14,0.73,197.8524999999999,0.2971420138847657,
37.16,0.78375,197.90624999999994,0.2972872089697266,
37.18,0.6,198.08999999999992,0.2972903110429688,
37.2,0.355,198.33499999999992,0.2973266167890626,
37.22,0.1225,198.56749999999994,0.2974317752675782,
37.24,-0.06,198.74999999999994,0.29758754771484386,
37.26,-0.25875,198.94874999999993,0.29785370672753914,
37.28,-0.45375,199.14374999999993,0.29823476658691417,
37.3,-0.59125,199.28124999999994,0.29860288011230474,
37.32,-0.70375,199.39374999999993,0.2992447299658204,
37.34,-0.7175,199.4074999999999,0.29932831665625004,
37.36,-0.6475,199.4774999999999,0.29932848815625007,
37.38,-0.58375,199.54124999999993,0.29932951298730476,
37.4,-0.63125,199.58874999999995,0.2993295665732423,
37.42,-0.65125,199.60874999999993,0.29932966676074224,
37.44,-0.55625,199.7037499999999,0.29933072057910165,
37.46,-0.38625,199.87374999999992,0.29934679766503913,
37.48,-0.215,200.0449999999999,0.29939206639843763,
37.5,0.04625,200.30624999999992,0.29955137726074227,
37.52,0.295,200.55499999999992,0.2998476095546876,
37.54,0.46875,200.72874999999993,0.30016326321582043,
37.56,0.62625,200.8862499999999,0.30054180474511727,
37.58,0.7675,201.02749999999992,0.3009660037656251,
37.6,0.76875,201.02874999999992,0.3009701420439454,
37.62,0.5175,201.27999999999992,0.3009780723183595,
37.64,0.2375,201.55999999999992,0.30104510847460947,
37.66,0.17,201.6274999999999,0.30107746844921884,
37.68,0.2,201.6574999999999,0.30107748194921885,
37.7,0.0925,201.76499999999993,0.3011247983613282,
37.72,-0.16375,202.02124999999992,0.3013755996455079,
37.74,-0.4025,202.25999999999993,0.3017735449746095,
37.76,-0.495,202.3524999999999,0.3019793138984376,
37.78,-0.41875,202.42874999999992,0.3019795355595704,
37.8,-0.24125,202.60624999999993,0.3019874832607423,
37.82,-0.3325,202.69749999999993,0.30198786316015636,
37.84,-0.40875,202.77374999999992,0.3019898329716798,
37.86,-0.49125,202.85624999999993,0.3019952957607423,
37.88,-0.5,202.8649999999999,0.30200767805664075,
37.9,-0.44875,202.9162499999999,0.3020077453623048,
37.92,-0.31125,203.05374999999992,0.3020110403134767,
37.94,-0.1125,203.2524999999999,0.3020367708300782,
37.96,0.0375,203.40249999999992,0.30208532161132823,
37.98,0.10625,203.4712499999999,0.30211908833496104,
38,0.13875,203.5037499999999,0.3021379835556641,
38.02,0.17,203.5349999999999,0.3021580595566407,
38.04,0.27,203.6349999999999,0.3022359445566407,
38.06,0.3525,203.71749999999992,0.3023174579082032,
38.08,0.48875,203.8537499999999,0.30249099218847664,
38.1,0.735,204.0999999999999,0.3029495044941407,
38.12,0.97,204.33499999999992,0.3037900404648438,
38.14,0.7475,204.5574999999999,0.30379554803515635,
38.16,0.35875,204.9462499999999,0.30390423008300793,
38.18,0.0125,205.2924999999999,0.3042289614570314,
38.2,-0.07,205.37499999999991,0.30435247246484387,
38.22,-0.17625,205.4812499999999,0.30454306313378915,
38.24,-0.37,205.6749999999999,0.30499309246484385,
38.26,-0.60375,205.9087499999999,0.30573888517089853,
38.28,-0.87,206.1749999999999,0.3071983816523438,
38.3,-0.99375,206.29874999999993,0.30812533866503916,
38.32,-1.085,206.38999999999993,0.3088761079492188,
38.34,-0.84375,206.6312499999999,0.3088831285126954,
38.36,-0.24375,207.23124999999993,0.3091737849189454,
38.38,0.25375,207.72874999999993,0.3100757963388673,
38.4,0.44,207.9149999999999,0.31064939701171884,
38.42,0.2525,208.1024999999999,0.31065269291015635,
38.44,-0.075,208.42999999999992,0.3107176924492189,
38.46,-0.28375,208.6387499999999,0.310838952225586,
38.48,-0.3125,208.6674999999999,0.31086245092578135,
38.5,-0.20625,208.77374999999992,0.31086305065722664,
38.52,0.04375,209.02374999999992,0.3108850574931642,
38.54,0.185,209.1649999999999,0.3109240181054689,
38.56,0.11,209.23999999999992,0.31092422904296885,
38.58,-0.0525,209.40249999999992,0.31093071634765634,
38.6,-0.23125,209.58124999999993,0.31096007868847664,
38.62,-0.31875,209.66874999999993,0.31099093815136725,
38.64,-0.13875,209.84874999999994,0.31099385415136727,
38.66,0.015,210.00249999999994,0.31100952620117195,
38.68,0.00625,210.01124999999993,0.3110095265361329,
38.7,-0.05875,210.07624999999993,0.31100972676660166,
38.72,-0.0825,210.0999999999999,0.31100998963085946,
38.74,0.1025,210.2849999999999,0.31102924074609384,
38.76,0.42,210.6024999999999,0.3111934519941407,
38.78,0.66125,210.84374999999994,0.312099480553711,
38.8,0.7875,210.9699999999999,0.3127197151425782,
38.82,0.6575,211.0999999999999,0.3127208136425782,
38.84,0.285,211.4724999999999,0.3127831573378907,
38.86,-0.0725,211.82999999999993,0.31303774314257815,
38.88,-0.32,212.07749999999993,0.3133989206660157,
38.9,-0.32125,212.07874999999993,0.3134012230556641,
38.92,-0.2825,212.11749999999992,0.31340125214843756,
38.94,-0.2825,212.11749999999992,0.31340125214843756,
38.96,-0.375,212.20999999999992,0.31350527821093754,
38.98,-0.49375,212.3287499999999,0.31377142432910166,
39,-0.4475,212.37499999999991,0.31377147379492193,
39.02,-0.28625,212.5362499999999,0.31377589141503914,
39.04,-0.1375,212.68499999999992,0.31379403089648444,
39.06,0.135,212.95749999999992,0.31389570511718756,
39.08,0.02,213.0724999999999,0.31389646555468753,
39.1,-0.29375,213.3862499999999,0.3139351129365235,
39.12,-0.16625,213.5137499999999,0.313936149272461,
39.14,-0.2225,213.5699999999999,0.3139362382617188,
39.16,-0.2575,213.6049999999999,0.3139365291718751,
39.18,-0.24875,213.61374999999992,0.31393652950683604,
39.2,-0.305,213.6699999999999,0.3139403704589845,
39.22,-0.41625,213.78124999999991,0.31398153443652355,
39.24,-0.48875,213.85374999999993,0.3140191178134767,
39.26,-0.51125,213.8762499999999,0.31406574254199227,
39.28,-0.4575,213.9299999999999,0.31406582018554696,
39.3,-0.2875,214.0999999999999,0.31407134345898446,
39.32,-0.10875,214.27874999999992,0.3140983462998048,
39.34,-0.0675,214.3199999999999,0.31410943284960946,
39.36,-0.23625,214.48874999999992,0.31411183555957045,
39.38,-0.495,214.7474999999999,0.314148496998047,
39.4,-0.52125,214.7737499999999,0.3141786197431642,
39.42,-0.315,214.9799999999999,0.31418300658398446,
39.44,0.06,215.3549999999999,0.31427680785351575,
39.46,0.31375,215.6087499999999,0.31446971118066414,
39.48,0.34875,215.6437499999999,0.31450787124316415,
39.5,0.22,215.77249999999992,0.3145089383593751,
39.52,-0.01625,216.0087499999999,0.31453218480566414,
39.54,-0.06,216.0524999999999,0.31454201751562505,
39.56,0.01375,216.1262499999999,0.31454221808105476,
39.58,0.17,216.2824999999999,0.3145481010156251,
39.6,0.26,216.3724999999999,0.3145584015156251,
39.62,0.2125,216.4199999999999,0.31455845510156255,
39.64,0.07,216.5624999999999,0.31456183101562507,
39.66,-0.05625,216.6887499999999,0.3145742162392579,
39.68,-0.10875,216.7412499999999,0.3145885180478517,
39.7,-0.03875,216.8112499999999,0.3145886895478517,
39.72,0.04625,216.8962499999999,0.31459037998535166,
39.74,0.085,216.9349999999999,0.3145921546445314,
39.76,0.09875,216.9487499999999,0.3145929851337892,
39.78,0.1475,216.9974999999999,0.3145969312558595,
39.8,0.315,217.1649999999999,0.31462656318359383,
39.82,0.46375,217.31374999999989,0.31478498116503917,
39.84,0.62625,217.47624999999988,0.3150626342509767,
39.86,0.8575,217.70749999999987,0.3158100675156251,
39.88,0.88875,217.73874999999987,0.31598980196386733,
39.9,0.7125,217.91499999999988,0.3159925394843751,
39.92,0.41875,218.2087499999999,0.31604171346386734,
39.94,0.16,218.4674999999999,0.3161833129863283,
39.96,0.03,218.59749999999988,0.3163064452285158,
39.98,0,218.62749999999988,0.3163408033613283,
40,-0.01375,218.6412499999999,0.3163573479091798,
40.02,-0.06,218.6874999999999,0.3164167995019533,
40.04,-0.05625,218.69124999999988,0.31641679952832047,
40.06,-0.0575,218.69249999999988,0.316416799529297,
40.08,-0.09125,218.72624999999988,0.3164603980166017,
40.1,-0.1125,218.7474999999999,0.31649167936132827,
40.12,-0.08875,218.7712499999999,0.31649168605957045,
40.14,-0.11625,218.79874999999987,0.31649735297558607,
40.16,-0.21,218.89249999999987,0.3166530492402345,
40.18,-0.2525,218.9349999999999,0.3167330268359376,
40.2,-0.2425,218.94499999999988,0.31673302733593767,
40.22,-0.21875,218.9687499999999,0.3167330460576173,
40.24,-0.21125,218.97624999999988,0.3167330619306642,
40.26,-0.23375,218.9987499999999,0.3167330676259767,
40.28,-0.23,219.00249999999988,0.3167330676523439,
40.3,-0.12125,219.11124999999987,0.3167341687197267,
40.32,0.06625,219.29874999999987,0.31674923097558605,
40.34,0.1925,219.42499999999987,0.3167770987890626,
40.36,-0.07625,219.69374999999985,0.31678680423339856,
40.38,-0.4575,220.07499999999987,0.31729791231640636,
40.4,-0.43375,220.09874999999988,0.31729791901464854,
40.42,-0.3025,220.22999999999985,0.3172997742539064,
40.44,-0.38125,220.30874999999986,0.3173000184404298,
40.46,-0.51375,220.44124999999985,0.31746103493652356,
40.48,-0.5625,220.48999999999987,0.3176099298906251,
40.5,-0.4475,220.60499999999985,0.3176106903281251,
40.52,-0.1875,220.86499999999987,0.31763629707812513,
40.54,0.00875,221.06124999999986,0.31770313691503915,
40.56,0.0825,221.13499999999988,0.3177440979531251,
40.58,0.1225,221.17499999999987,0.3177706394531251,
40.6,0.2775,221.32999999999987,0.3179062818906251,
40.62,0.62875,221.68124999999986,0.31845516736816415,
40.64,0.9725,222.02499999999986,0.31964864363867196,
40.66,1.17625,222.22874999999988,0.32107479988183607,
40.68,1.19125,222.24374999999986,0.3211906129013673,
40.7,1.0475,222.38749999999987,0.32119209813085947,
40.72,0.79625,222.63874999999987,0.3212214278388673,
40.74,0.49,222.94499999999988,0.3213630332929689,
40.76,0.2625,223.17249999999987,0.32159117189257824,
40.78,0.08125,223.35374999999988,0.32187442840136726,
40.8,-0.04875,223.48374999999987,0.32214392490136734,
40.82,-0.145,223.57999999999987,0.3223835928906251,
40.84,-0.195,223.62999999999988,0.3225225836328126,
40.86,-0.175,223.64999999999986,0.3225225876328126,
40.88,-0.07625,223.7487499999999,0.32252342091308606,
40.9,0.03125,223.85624999999987,0.3225283743955079,
40.92,0.155,223.97999999999988,0.3225440211328126,
40.94,0.3225,224.14749999999987,0.32259187850000015,
40.96,0.445,224.26999999999987,0.3226536556328126,
40.98,0.48375,224.30874999999986,0.322678934225586,
41,0.42625,224.36624999999987,0.3226790292802736,
41.02,0.30125,224.49124999999987,0.32268197342089855,
41.04,0.08,224.71249999999986,0.32271184268945324,
41.06,-0.2325,225.02499999999986,0.3229463303164064,
41.08,-0.495,225.28749999999985,0.32390068864648447,
41.1,-0.60625,225.39874999999986,0.3244071809541017,
41.12,-0.59375,225.41124999999988,0.3244071819306642,
41.14,-0.42625,225.57874999999987,0.32441009695410167,
41.16,-0.245,225.75999999999988,0.32443075279882827,
41.18,-0.1175,225.88749999999987,0.3244655564140626,
41.2,-0.095,225.90999999999985,0.32447399533789073,
41.22,-0.15,225.96499999999986,0.32447407852539073,
