t,ytt,x,xt,xtt,xtt+ytt,f,
25.98,41.2,-4.759399500077608,-27.826879439498498,253.2840474123687,294.4840474123687,-9.518799000155216,
26,31.3,-5.282501286548877,-24.385761565307863,258.9380073122236,290.2380073122236,-10.565002573097754,
26.02,30.5,-5.731737969534866,-20.48101610786318,265.3011063291512,295.8011063291512,-11.463475939069731,
26.04,32.5,-6.099871316504541,-16.295791961849716,277.45663600322075,309.95663600322075,-12.199742633009082,
26.06,34.3,-6.382323859845516,-11.923781848742403,288.9592064803177,323.2592064803177,-12.764647719691032,
26.08,34,-6.575891464130775,-7.412171596511062,296.70011220205373,330.70011220205373,-13.15178292826155,
26.1,31.7,-6.678087320375859,-2.7921021890463704,298.69291775918407,330.39291775918406,-13.356174640751718,
26.12,30.9,-6.687309010706171,1.867955286826865,295.00017522128104,325.900175221281,-13.374618021412342,
26.14,33.2,-6.60389840297882,6.4486981748665615,289.1803570321815,322.3803570321815,-13.20779680595764,
26.16,34.4,-6.430498648437149,10.858906805456023,282.9721996257334,317.3721996257334,-12.860997296874299,
26.18,30.3,-6.170708070291945,15.094300072378468,272.31937304734834,302.61937304734835,-12.34141614058389,
26.2,23.1,-5.827770501266182,19.17319412791655,253.14303365316815,276.24303365316814,-11.655541002532363,
26.22,19.7,-5.405291090064964,23.025628994043615,227.81188129966048,247.51188129966047,-10.810582180129929,
26.24,24.5,-4.909445408004618,26.473332430717385,203.53692482135543,228.03692482135543,-9.818890816009237,
26.26,36.7,-4.350434045480286,29.3099777337046,185.19865072067444,221.89865072067442,-8.700868090960572,
26.28,52.2,-3.7420987635806005,31.389181341811348,172.59869512470868,224.79869512470867,-7.484197527161201,
26.3,53.4,-3.099366977005691,32.793628156891664,162.195197271116,215.595197271116,-6.198733954011382,
26.32,37.4,-2.432876371527427,33.819759905504256,136.69636026309726,174.09636026309727,-4.865752743054854,
26.34,16,-1.7476895551237248,34.67900283230437,93.32234203613362,109.32234203613362,-3.4953791102474496,
26.36,-0.9,-1.0468524270497128,35.36794122218656,43.99467756725766,43.09467756725766,-2.0937048540994256,
26.38,-7.2,-0.3351745870343939,35.72671957845335,-1.136493654431952,-8.336493654431951,-0.6703491740687878,
26.4,-3.9,0.37865221407081023,35.55121781933174,-35.55108360118797,-39.45108360118797,0.7573044281416205,
26.42,8.2,1.0821341745107866,34.66514956052252,-59.68939834867492,-51.489398348674925,2.1642683490215733,
26.44,27.1,1.7596117058871363,32.93258953552972,-73.68197950834913,-46.58197950834913,3.5192234117742727,
26.46,41.7,2.39385074971471,30.36238252042155,-78.85178812433819,-37.15178812433818,4.78770149942942,
26.48,42.6,2.970027058413163,27.180406599272896,-85.79874039153924,-43.19874039153924,5.940054116826326,
26.5,32.8,3.47897008153509,23.68397521716984,-103.67288201791534,-70.87288201791534,6.95794016307018,
26.52,18.5,3.9166792573038633,20.081535540793283,-129.39485988549745,-110.89485988549745,7.833358514607727,
26.54,5.5,4.28211916643055,16.46224801479835,-156.75740997495186,-151.25740997495186,8.5642383328611,
26.56,-3.1,4.57505831560454,12.826353132100978,-179.95148396038294,-183.05148396038294,9.15011663120908,
26.58,-3.1,4.794581042224583,9.101706907669302,-195.81373528962874,-198.91373528962873,9.589162084449166,
26.6,-0.2,4.938166659130529,5.233149441985146,-200.02385643011897,-200.22385643011896,9.876333318261057,
26.62,-2.2,5.003493418183237,1.302537915592584,-198.2210478692894,-200.4210478692894,10.006986836366474,
26.64,-12.2,4.991126075152236,-2.499521915517615,-198.29946194838422,-210.4994619483842,9.982252150304472,
26.66,-19.3,4.905099525899083,-6.063655347642448,-203.5596232630932,-222.8596232630932,9.810199051798167,
26.68,-20.4,4.749937405907458,-9.424239894530876,-203.26715776677375,-223.66715776677376,9.499874811814916,
26.7,-16.1,4.529072982970852,-12.643419807259672,-194.43417760840745,-210.53417760840745,9.058145965941703,
26.72,-10.1,4.245003222100049,-15.742273456050853,-177.7513126570689,-187.8513126570689,8.490006444200098,
26.74,3.4,3.899892101335496,-18.764623714376476,-156.9874725074423,-153.5874725074423,7.799784202670992,
26.76,20.1,3.4945316795057813,-21.76996384413621,-126.35149795738734,-106.25149795738733,6.9890633590115625,
26.78,32.4,3.0296016397045644,-24.699169616750158,-90.19251112897277,-57.79251112897277,6.059203279409129,
26.8,24.2,2.5090306066795613,-27.25885252478314,-56.376212772152456,-32.176212772152454,5.018061213359123,
26.82,0.6,1.9443447755832441,-29.054456500766975,-41.60638296570351,-41.00638296570351,3.8886895511664883,
26.84,-27.1,1.3533921212694555,-29.86963979304695,-41.56919043321757,-68.66919043321758,2.706784242538911,
26.86,-45,0.7557552253146704,-29.75584406280043,-45.71833145856093,-90.71833145856093,1.5115104506293409,
26.88,-47.3,0.16760955084071955,-28.9746197653919,-40.69378553110717,-87.99378553110716,0.3352191016814391,
26.9,-34.6,-0.40092434206244915,-27.84769515498668,-20.973807654108676,-55.57380765410868,-0.8018486841248983,
26.92,-17.5,-0.9454145782404806,-26.58825606579863,12.747007920394417,-4.752992079605583,-1.8908291564809612,
26.94,-3.9,-1.4637682716757179,-25.22594083281227,49.79721075325297,45.89721075325297,-2.9275365433514358,
26.96,-8.3,-1.952485192503207,-23.568834770552908,82.0662671762267,73.7662671762267,-3.904970385006414,
26.98,-23,-2.4028659648698776,-21.36371881636501,94.61527825885233,71.61527825885233,-4.805731929739755,
27,-42.1,-2.8026620072639346,-18.503173758445147,94.62019329634747,52.520193296347465,-5.605324014527869,
27.02,-46.5,-3.139639546457957,-15.139782330935159,87.55556461596032,41.05556461596032,-6.279279092915914,
27.04,-37,-3.4071755011809444,-11.614704631073202,92.38853777606853,55.38853777606853,-6.814351002361889,
27.06,-21.4,-3.6048537417191686,-8.183426963848252,108.39900070191752,86.99900070191751,-7.209707483438337,
27.08,-10.5,-3.7355850283754957,-4.912948470979801,127.92712368566069,117.42712368566069,-7.471170056750991,
27.1,-13.4,-3.8015499416888554,-1.6692690165587105,140.2084757353276,126.80847573532759,-7.603099883377711,
27.12,-29.7,-3.801067602324011,1.767466051080907,135.9938151435555,106.2938151435555,-7.602135204648022,
27.14,-49.4,-3.7288193000225722,5.50883406958249,115.43110398033743,66.03110398033743,-7.4576386000451445,
27.16,-55.5,-3.579768631592036,9.392069630489246,88.3828741305917,32.8828741305917,-7.159537263184072,
27.18,-55,-3.3539446294519406,13.154208307720623,71.94940700139657,16.949407001396565,-6.707889258903881,
27.2,-46.2,-3.0557856294496135,16.588785932371426,59.383756226752666,13.183756226752664,-6.111571258899227,
27.22,-31.1,-2.6938906876228423,19.499066664223545,52.79956659636229,21.69956659636229,-5.387781375245685,
27.24,-17.6,-2.2799100803209584,21.7966016192512,50.69011702886334,33.09011702886334,-4.559820160641917,
27.26,-18.7,-1.8252470822499458,23.611237330624746,45.55663977539161,26.85663977539161,-3.6504941644998916,
27.28,-35.2,-1.3368560079308978,25.21657958704143,24.570533216472754,-10.62946678352725,-2.6737120158617955,
27.3,-50.1,-0.8172233811078778,26.72606606573314,-13.012803621953779,-63.11280362195378,-1.6344467622157557,
27.32,-59.3,-0.26909119791530206,28.04401967820279,-50.049051658823245,-109.34905165882324,-0.5381823958306041,
27.34,-65.4,0.302547386699368,29.06365111361367,-82.20083041622773,-147.60083041622772,0.605094773398736,
27.36,-68.2,0.8909481777815479,29.707503508711238,-111.77268919983646,-179.97268919983645,1.7818963555630958,
27.38,-67.4,1.4878342777407878,29.899629892494648,-138.20923785656615,-205.60923785656615,2.9756685554815756,
27.4,-61.4,2.0833384369798122,29.552831049402464,-160.78805965640828,-222.18805965640829,4.1666768739596245,
27.42,-56.4,2.666137994210021,28.634894287017694,-177.45000994967694,-233.85000994967695,5.332275988420042,
27.44,-52.4,3.2251822369554737,27.184430248230434,-193.97337996386764,-246.37337996386765,6.450364473910947,
27.46,-50.6,3.7503544446704127,25.260080407155076,-209.98088489540126,-260.58088489540125,7.500708889340825,
27.48,-46.5,4.232642914108485,22.894587145433203,-226.32910054726688,-272.8291005472669,8.46528582821697,
27.5,-38.5,4.663053748344683,20.066723427968025,-238.15495969706635,-276.6549596970664,9.326107496689366,
27.52,-29.3,5.032209083973569,16.77368411476455,-243.48718162417916,-272.78718162417914,10.064418167947139,
27.54,-20.9,5.33124046974224,13.06674656427138,-244.69498501525098,-265.594985015251,10.66248093948448,
27.56,-13.3,5.552633707848167,9.023179409345417,-243.5108508197922,-256.8108508197922,11.105267415696334,
27.58,-9.9,5.690695277780332,4.758829893617658,-239.7536812393735,-249.6536812393735,11.381390555560664,
27.6,-8,5.742350424832241,0.39903205243710954,-236.7493396418245,-244.7493396418245,11.484700849664481,
27.62,-7.5,5.706674199333856,-3.9581473997003473,-231.79828075818716,-239.29828075818716,11.413348398667711,
27.64,-9.6,5.584764258775629,-8.204459028072463,-224.8846474447215,-234.4846474447215,11.169528517551258,
27.66,-4.9,5.379395105195573,-12.315925182386595,-217.32701201272945,-222.22701201272946,10.758790210391146,
27.68,9,5.092388513238217,-16.38818100200963,-199.7612416442576,-190.7612416442576,10.184777026476434,
27.7,17.5,4.724303570847133,-20.395165287104028,-169.81923308749427,-152.31923308749427,9.448607141694266,
27.72,14.1,4.278583154385335,-24.10220935135598,-142.32537366377278,-128.22537366377279,8.55716630877067,
27.74,-0.6,3.7641294528068405,-27.222507654114462,-124.23923084775492,-124.83923084775492,7.528258905613681,
27.76,-10.3,3.1943107326339804,-29.64896695621983,-115.52893584786281,-125.82893584786281,6.388621465267961,
27.78,-11.2,2.5821018723538787,-31.48602396536798,-100.36734462413739,-111.56734462413739,5.164203744707757,
27.8,-9.8,1.9382280257591114,-32.81959925370674,-75.34547798428271,-85.1454779842827,3.8764560515182227,
27.82,-7.8,1.272598428789036,-33.661354199109994,-47.35014064696574,-55.15014064696574,2.545196857578072,
27.84,-3.2,0.5949053296218006,-34.033620790612595,-18.455548271765434,-21.655548271765433,1.1898106592436013,
27.86,2.1,-0.08581821432768397,-33.96688568345739,12.993181526705445,15.093181526705445,-0.17163642865536793,
27.88,-0.7,-0.7603787176106882,-33.391760075407355,44.70694552850045,44.006945528500445,-1.5207574352213764,
27.9,-13.9,-1.4169549843529958,-32.13700801258608,67.35450719254693,53.454507192546934,-2.8339099687059917,
27.92,-31.3,-2.040522841630395,-30.082266153608398,77.99736003529591,46.697360035295915,-4.08104568326079,
27.94,-32.2,-2.615983731587104,-27.388461485344447,82.30010492925919,50.10010492925919,-5.231967463174208,
27.96,-21.4,-3.1339845825154744,-24.38322746316509,100.71701230645428,79.31701230645427,-6.267969165030949,
27.98,-9.9,-3.590388187169836,-21.239353114767294,128.34989170032492,118.44989170032491,-7.180776374339672,
28,-9.9,-3.982252228166032,-17.899669192804687,154.06103277795782,144.16103277795781,-7.964504456332064,
28.02,-11.7,-4.304546864341749,-14.285913017529218,165.422361034294,153.722361034294,-8.609093728683497,
28.04,-6.9,-4.552572704377982,-10.504781736449088,171.988575813328,165.088575813328,-9.105145408755964,
28.06,5.7,-4.724982511696975,-6.760223864494285,182.18337712557698,187.88337712557697,-9.44996502339395,
28.08,24.9,-4.824572101704988,-3.254051325931233,197.39322064223592,222.29322064223592,-9.649144203409977,
28.1,40.1,-4.857261707932386,-0.06529556239909828,216.68162196650655,256.7816219665066,-9.714523415864772,
28.12,42.9,-4.828529915208929,2.9216016895655263,229.6213025191921,272.5213025191921,-9.657059830417857,
28.14,39.1,-4.740786354227987,5.850192668497896,227.8532727881191,266.95327278811914,-9.481572708455975,
28.16,32.4,-4.594584918964782,8.769375383374522,217.18096551585677,249.58096551585678,-9.189169837929564,
28.18,30,-4.390473310096513,11.619337294027364,201.34855185487584,231.34855185487584,-8.780946620193026,
28.2,30.6,-4.1310528840459675,14.283208191999494,187.70278827097036,218.30278827097035,-8.262105768091935,
28.22,40.3,-3.821460036433325,16.600070294508757,175.2071161103214,215.50711611032142,-7.64292007286665,
28.24,54.7,-3.4705057921455404,18.398884054313783,170.37386108314902,225.07386108314904,-6.941011584291081,
28.26,64.5,-3.0891284045468574,19.654400492482498,169.2443667644359,233.7443667644359,-6.178256809093715,
28.28,63.6,-2.687041718293429,20.503275263474936,162.8506024020467,226.45060240204668,-5.374083436586858,
28.3,64.9,-2.271215444400909,21.01963353987209,145.33977662632395,210.23977662632396,-4.542430888801818,
28.32,65.1,-1.8485844567185385,21.186957411838616,129.89189438842442,194.9918943884244,-3.697168913437077,
28.34,62.6,-1.425812884964382,21.04306709202457,113.45578710006134,176.05578710006134,-2.851625769928764,
28.36,59.7,-1.0087013921849664,20.623374994366444,94.64710559383134,154.34710559383134,-2.0174027843699327,
28.38,58.3,-0.6027329341821372,19.925578711708106,75.98317627563482,134.28317627563482,-1.2054658683642745,
28.4,48.9,-0.21301367199073612,19.027519734871074,59.536236752475205,108.4362367524752,-0.42602734398147224,
28.42,27.3,0.15847764479643564,18.145840243295815,35.80273274958503,63.10273274958503,0.3169552895928713,
28.44,2.5,0.5140421693031364,17.44737604730064,0.4289227642467921,2.928922764246792,1.0280843386062728,
28.46,-7.5,0.8568868589257592,16.826087748673356,-37.67182289554397,-45.17182289554397,1.7137737178515184,
28.48,-4.6,1.1858230668051586,16.015585253929405,-60.35215163341617,-64.95215163341616,2.371646133610317,
28.5,7.5,1.4948759150726258,14.810190804145293,-69.19864603736099,-61.69864603736099,2.9897518301452517,
28.52,8,1.7759043424593792,13.25594741674738,-67.6072676995023,-59.6072676995023,3.5518086849187585,
28.54,-2.8,2.0244875040815486,11.607729675493106,-76.29957411374089,-79.09957411374089,4.048975008163097,
28.56,-22.2,2.2410849513523092,10.090096240857314,-95.07836426324248,-117.27836426324248,4.4821699027046185,
28.58,-31.5,2.4290133823070095,8.71075235503319,-121.3774809459863,-152.8774809459863,4.858026764614019,
28.6,-21.1,2.5885958624374927,7.193721534438079,-136.4056375931665,-157.50563759316648,5.1771917248749855,
28.62,0.4,2.7139660317231207,5.2575418995609,-130.22513096531827,-129.82513096531827,5.427932063446241,
28.64,18,2.7958493088125485,2.8643344921213667,-111.05553523590056,-93.05553523590056,5.591698617625097,
28.66,28.9,2.8264686945335753,0.16063016950367165,-93.64506761569439,-64.74506761569438,5.652937389067151,
28.68,27.1,2.8017909033292514,-2.6156687625126933,-80.72418742949793,-53.62418742949793,5.603581806658503,
28.7,21.4,2.722753444860827,-5.255349593994926,-78.40877740873364,-57.00877740873364,5.445506889721654,
28.72,21.1,2.592657490418332,-7.73300600354869,-78.03874052969053,-56.93874052969053,5.185314980836664,
28.74,28.5,2.413895656085016,-10.141292348789195,-70.37360361936514,-41.87360361936514,4.827791312170032,
28.76,39.3,2.186981057600554,-12.55327576473436,-53.106078014256795,-13.806078014256798,4.373962115201108,
28.78,46.5,1.912006990446272,-14.928955680285059,-30.55492673237444,15.94507326762556,3.824013980892544,
28.8,40.8,1.5914084995799238,-17.067000125279563,-9.892181860052787,30.90781813994721,3.1828169991598476,
28.82,27.3,1.2324978827017508,-18.72971609370294,-0.796129491730099,26.5038705082699,2.4649957654035015,
28.84,18.8,0.8457253843512463,-19.866852682757653,1.4017271105480518,20.201727110548052,1.6914507687024927,
28.86,21.7,0.44033296459388077,-20.62774033398214,9.19282623800558,30.89282623800558,0.8806659291877615,
28.88,34.9,0.02174589220111978,-21.21913658557948,28.84093262003784,63.74093262003784,0.04349178440223956,
28.9,49.6,-0.40803088089312955,-21.75031453627475,59.208088914624156,108.80808891462416,-0.8160617617862591,
28.92,57.8,-0.84747960453094,-22.163534485986606,91.41260939309927,149.21260939309929,-1.69495920906188,
28.94,53.7,-1.2924994273728074,-22.26607100271529,117.21994315758923,170.91994315758922,-2.584998854745615,
28.96,43.8,-1.7348540801086818,-21.878645912092548,130.4373490493046,174.2373490493046,-3.4697081602173636,
28.98,39.4,-2.1644235697634864,-21.00818306117654,137.1679159882684,176.5679159882684,-4.328847139526973,
29,39.6,-2.572745300755963,-19.772463464699886,148.42195648858092,188.0219564885809,-5.145490601511926,
29.02,26.6,-2.952460859227628,-18.107858911188128,162.98498474442374,189.58498474442374,-5.904921718455256,
29.04,16.8,-3.2937327766875226,-15.944456273722873,162.64227643863114,179.44227643863115,-6.587465553375045,
29.06,2.4,-3.5870700646273734,-13.305965529725352,163.42808081430138,165.8280808143014,-7.174140129254747,
29.08,0.5,-3.8236290878377397,-10.3162227069871,157.23995023011463,157.73995023011463,-7.647258175675479,
29.1,8.7,-3.9992070954453562,-7.249662935220545,161.11542633849604,169.81542633849602,-7.9984141908907125,
29.12,26.6,-4.114742886935015,-4.352033826461765,172.78421612466622,199.3842161246662,-8.22948577387003,
29.14,41,-4.175120720770415,-1.7291124535701823,192.07901940094425,233.07901940094425,-8.35024144154083,
29.16,42.4,-4.184904574255196,0.7442373184451105,205.93283955777372,248.33283955777372,-8.369809148510392,
29.18,27.1,-4.144628664435092,3.3258197375196636,204.76957672701207,231.86957672701206,-8.289257328870184,
29.2,-4.2,-4.049255196268239,6.299594924679509,184.5832962885761,180.3832962885761,-8.098510392536477,
29.22,-39.7,-3.8890205225145063,9.816723180688232,145.63155880853105,105.93155880853105,-7.7780410450290125,
29.24,-53.5,-3.654522351250552,13.643427888362488,99.43130838826411,45.931308388264114,-7.309044702501104,
29.26,-52.5,-3.3440574288412828,17.354198337344567,71.97571702808494,19.475717028084944,-6.6881148576825655,
29.28,-42.4,-2.9630968722683444,20.653887577909618,56.69204354763541,14.292043547635409,-5.926193744536689,
29.3,-27,-2.5219247244768637,23.350518774890897,48.35865925076675,21.35865925076675,-5.043849448953727,
29.32,-8.9,-2.0338818675597405,25.326692402875633,43.74649963034153,34.84649963034153,-4.067763735119481,
29.34,4.4,-1.5136934516851286,26.577759247427288,40.83864302653525,45.23864302653525,-3.027386903370257,
29.36,-0.5,-0.9741746434164862,27.31851139671742,32.56003722705966,32.06003722705966,-1.9483492868329724,
29.38,-7.3,-0.4230763304064791,27.740920766530472,5.744303304232247,-1.555696695767753,-0.8461526608129581,
29.4,-9.8,0.1331504943299379,27.81678612267317,-23.043252130920138,-32.843252130920135,0.2663009886598758,
29.42,-8.2,0.6867354165415567,27.463947022844984,-47.264891662595815,-55.46489166259582,1.3734708330831134,
29.44,-11.4,1.228954714751417,26.69824306251827,-66.78218795807585,-78.18218795807586,2.457909429502834,
29.46,-26.7,1.7531348735295458,25.703040021072667,-90.30080845857691,-117.00080845857691,3.5062697470590916,
29.48,-49.3,2.256948694548849,24.68865392810145,-125.10816633191413,-174.40816633191412,4.513897389097698,
29.5,-65.5,2.7407186843457505,23.679949180201348,-166.42636728249465,-231.92636728249465,5.481437368691501,
29.52,-61.6,3.202529394180403,22.428903533266613,-200.3862902418659,-261.9862902418659,6.405058788360806,
29.54,-49.6,3.6345308720670513,20.67657293342847,-212.88041191888115,-262.48041191888115,7.2690617441341026,
29.56,-42.9,4.026272988723765,18.426563751192397,-215.4975373153791,-258.3975373153791,8.05254597744753,
29.58,-42.3,4.369291482946332,15.83139677746798,-221.3610097763765,-263.6610097763765,8.738582965892665,
29.6,-45.7,4.658186193959163,13.034899666215226,-231.11186124777157,-276.81186124777156,9.316372387918326,
29.62,-44,4.8895738190450775,10.07146323189576,-242.52948932362122,-286.5294893236212,9.779147638090155,
29.64,-40.1,5.059765911274941,6.916307293908197,-246.35893804774565,-286.4589380477457,10.119531822549883,
29.66,-32.4,5.164889179127421,3.5607277570646114,-245.34401463338247,-277.74401463338245,10.329778358254842,
29.68,-30.8,5.201373667819928,0.08195780339481973,-237.77289913846937,-268.5728991384694,10.402747335639855,
29.7,-40.5,5.168872250031386,-3.2912385174056333,-233.61812954061452,-274.1181295406145,10.337744500062772,
29.72,-56,5.071911215954189,-6.336592844409029,-238.34218981220957,-294.34218981220954,10.143822431908378,
29.74,-59.3,4.9174713512246555,-9.072621936455612,-246.7136896701868,-306.0136896701868,9.834942702449311,
29.76,-47.4,4.709521643663742,-11.731310865344907,-240.80186216153155,-288.20186216153155,9.419043287327485,
29.78,-29.6,4.447609867536102,-14.481282862653119,-217.52528466914708,-247.12528466914708,8.895219735072205,
29.8,-13.7,4.129689569110872,-17.31834624082523,-186.1047466670178,-199.80474666701778,8.259379138221744,
29.82,-6.7,3.755314540032038,-20.08973295997357,-154.3802247495442,-161.0802247495442,7.510629080064076,
29.84,-9.8,3.328086965770813,-22.56334271381262,-129.58142725310185,-139.38142725310186,6.656173931541626,
29.86,-23.6,2.85639227710393,-24.49559585069243,-113.33122508098961,-136.9312250809896,5.71278455420786,
29.88,-35.7,2.3526456478666202,-25.77081204233022,-106.76336010684513,-142.46336010684513,4.7052912957332405,
29.9,-35.2,1.8290926511939578,-26.51630253815818,-97.9132729703873,-133.1132729703873,3.6581853023879156,
29.92,-34.8,1.2947500239889354,-26.848541024638997,-76.1930206311738,-110.99302063117379,2.5895000479778707,
29.94,-43,0.7585000160399004,-26.67874656326512,-54.68672988091848,-97.68672988091848,1.5170000320798007,
29.96,-52.1,0.23153569247441588,-25.918935892943907,-42.369454127002584,-94.46945412700259,0.46307138494883177,
29.98,-51,-0.2750496620525805,-24.67814578168953,-31.93803280051399,-82.938032800514,-0.550099324105161,
30,-45.5,-0.7535046996381496,-23.124670623774612,-12.535031359039138,-58.03503135903914,-1.5070093992762992,
30.02,-40.5,-1.1983877238790006,-21.324007191436,9.849412335755922,-30.650587664244078,-2.396775447758001,
30.04,-36.3,-1.6049310092118332,-19.293365149309274,30.13356391377902,-6.166436086220976,-3.2098620184236664,
30.06,-22.2,-1.969417932896487,-17.157048395660336,47.91755845604883,25.71755845604883,-3.938835865792974,
30.08,1.6,-2.2920384198660977,-15.144418629672126,73.99536122188931,75.5953612218893,-4.584076839732195,
30.1,20.1,-2.576514986826897,-13.329757044003879,108.34193463026726,128.44193463026727,-5.153029973653794,
30.12,22.6,-2.8253143769072504,-11.52803350981044,135.98490708131024,158.58490708131023,-5.650628753814501,
30.14,14.6,-3.036152231178462,-9.503870801864524,146.04536057588138,160.64536057588137,-6.072304462356924,
30.16,9.5,-3.203705708761751,-7.215294979589128,143.79733397612358,153.29733397612358,-6.407411417523502,
30.18,12.1,-3.3239576730464524,-4.805771202269691,142.53632217620208,154.63632217620207,-6.647915346092905,
30.2,12.2,-3.3957325826074896,-2.3656734265950337,147.04998683983567,159.24998683983566,-6.791465165214979,
30.22,6.1,-3.4180600580614544,0.15303672906824295,147.0819088812719,153.18190888127188,-6.836120116122909,
30.24,-17.7,-3.387766929769484,2.948128521558475,138.73225933105155,121.03225933105155,-6.775533859538968,
30.26,-37,-3.2977242934821662,6.1046643679240695,110.18753255441533,73.18753255441533,-6.5954485869643324,
30.28,-35.2,-3.1432196269398958,9.315426495341951,83.57750400140714,48.37750400140713,-6.2864392538797915,
30.3,-24.6,-2.9270684209980167,12.232232382139603,75.74458651403886,51.144586514038856,-5.854136841996033,
30.32,-21.8,-2.656246736271843,14.801721641005114,74.68430031860777,52.88430031860777,-5.312493472543686,
30.34,-26.7,-2.336539204824909,17.14034591305545,63.98111230097788,37.28111230097788,-4.673078409649818,
30.36,-42.8,-1.9711513511149645,19.401181931192685,43.80386292559068,1.0038629255906812,-3.942302702229929,
30.38,-53.4,-1.5608672313195449,21.605795405442468,10.675375408505907,-42.72462459149409,-3.1217344626390897,
30.4,-57.1,-1.108346136883998,23.596582583495064,-18.53995041721317,-75.63995041721317,-2.216692273767996,
30.42,-49.6,-0.6198301538384108,25.163735792992984,-42.11659124349106,-91.71659124349105,-1.2396603076768216,
30.44,-34.9,-0.10598651001211278,26.102798201594496,-55.25634338550534,-90.15634338550534,-0.21197302002422555,
30.46,-16,0.4192688791139652,26.290349404079592,-61.3633001239518,-77.3633001239518,0.8385377582279304,
30.48,-6.5,0.9409793836738054,25.780994127696346,-62.867582876222855,-69.36758287622285,1.8819587673476108,
30.5,-15.8,1.4478214995596599,24.868657425756265,-73.0329647529909,-88.8329647529909,2.8956429991193198,
30.52,-29.1,1.9346655739597953,23.79735899969483,-101.14892843855229,-130.2489284385523,3.8693311479195907,
30.54,-29.5,2.398183237170164,22.496364260773138,-132.25740885206847,-161.75740885206847,4.796366474340328,
30.56,-3.3,2.830512308269102,20.59467044957133,-149.00815478661843,-152.30815478661845,5.661024616538204,
30.58,35,3.215625181956014,17.74181153545374,-136.93629916608612,-101.93629916608612,6.431250363912028,
30.6,36.5,3.535831853903282,14.236113490296756,-109.95593485399752,-73.45593485399752,7.071663707806564,
30.62,15.1,3.785077062926527,10.731358020559675,-116.97447961734,-101.87447961734,7.570154125853054,
30.64,-11.5,3.967323344329137,7.5619559881352725,-144.37443800443302,-155.87443800443302,7.934646688658274,
30.66,-32.9,4.090106499660314,4.775053703363747,-174.77108527608462,-207.67108527608463,8.180212999320627,
30.68,-21.6,4.158630955817588,2.034141684005197,-197.84302288467464,-219.44302288467463,8.317261911635176,
30.7,3.9,4.168952445277476,-1.084452645295236,-185.77481659173623,-181.87481659173622,8.337904890554952,
30.72,23.2,4.112550531710327,-4.608234337839478,-156.7197238928693,-133.5197238928693,8.225101063420654,
30.74,33.5,3.9833194190911154,-8.327532405318326,-130.91574172317604,-97.41574172317604,7.966638838182231,
30.76,37,3.7795934181908537,-12.025271952268906,-111.1789466152992,-74.1789466152992,7.559186836381707,
30.78,31.2,3.5039079164506095,-15.483303765789676,-95.49167196918262,-64.29167196918262,7.007815832901219,
30.8,13.8,3.1635982982636524,-18.441129270866433,-86.74171280233655,-72.94171280233655,6.327196596527305,
30.82,3.9,2.7701543658532177,-20.815481316660055,-87.71405930144469,-83.81405930144469,5.5403087317064355,
30.84,20.1,2.332858101771816,-22.907967401524772,-79.56144610177978,-59.46144610177978,4.665716203543632,
30.86,27.7,1.8547628762020838,-24.86150763809737,-43.750535813403374,-16.050535813403375,3.7095257524041676,
30.88,21.1,1.3410365473763353,-26.419539153257695,-15.28206922621635,5.817930773783651,2.6820730947526705,
30.9,1.9,0.8025418468049934,-27.2939330882004,-0.2935118118443647,1.6064881881556352,1.6050836936099868,
30.92,-18.2,0.2547915610936104,-27.341917617184514,2.1488924516248034,-16.051107548375196,0.5095831221872208,
30.94,-13,-0.28728146940514243,-26.81203686579564,3.24931758461312,-9.75068241538688,-0.5745629388102849,
30.96,8.9,-0.8167072024034479,-26.13471926366652,29.09486504205375,37.99486504205375,-1.6334144048068957,
30.98,28.7,-1.3327324466215913,-25.466738308714632,71.11490224039038,99.81490224039038,-2.6654648932431826,
31,51.8,-1.8355887887782196,-24.83052541401841,110.5270283003178,162.3270283003178,-3.6711775775564393,
31.02,74.2,-2.3264026406198135,-24.261655805135394,152.78912371922937,226.98912371922938,-4.652805281239627,
31.04,83.7,-2.8056563673985613,-23.63309832311214,193.87234189529943,277.5723418952994,-5.611312734797123,
31.06,79.5,-3.2696314189312545,-22.690515577450917,221.33399741420996,300.83399741421,-6.539262837862509,
31.08,72,-3.7101694856329783,-21.28206767815308,233.99477083326911,305.9947708332691,-7.420338971265957,
31.1,75.3,-4.118477068362161,-19.50817856719596,241.9453676553656,317.2453676553656,-8.236954136724322,
31.12,86.6,-4.489511066350296,-17.586475007139644,259.1687375989575,345.7687375989575,-8.979022132700592,
31.14,96.9,-4.8216227190113425,-15.617792212613,282.83780418543955,379.7378041854396,-9.643245438022685,
31.16,96.9,-5.11336700017688,-13.520870278777872,303.8648858058772,400.76488580587716,-10.22673400035376,
31.18,84.2,-5.360301297823381,-11.100754077494786,312.7010988157503,396.9010988157503,-10.720602595646762,
31.2,64.2,-5.554184164018254,-8.198976128911012,306.5613430594469,370.7613430594469,-11.108368328036509,
31.22,33.1,-5.684154024662876,-4.6816305884679466,290.36633946475627,323.4663394647563,-11.368308049325751,
31.24,8.5,-5.737439469523237,-0.5630567361370538,259.8172987462576,268.3172987462576,-11.474878939046475,
31.26,1.8,-5.704748822175097,3.844615861224277,232.26507029633507,234.06507029633508,-11.409497644350195,
