t,ytt,x,xt,h,f,xtt,xtt+ytt,K
38.1,77.6,4.492798457,-22.0659685,0.041287129,2.931455544,-125.3014095,-47.70140945,2
38.12,59.8,4.029862536,-24.22762359,0.030742409,2.005583702,-90.86409935,-31.06409935,2
38.14,28.7,3.532272557,-25.5313743,0.03,1.010403744,-39.51097158,-10.81097158,2
38.16,1,3.018589965,-25.83688494,0.03,-0.016961441,8.959906757,9.959906757,2
38.18,-5.6,2.506338054,-25.38830611,0.03,-1.041465262,35.89797641,30.29797641,2
38.2,-14.1,2.008549806,-24.39051876,0.03,-2.037041759,63.88075854,49.78075854,2
38.22,-29.6,1.536890005,-22.77546134,0.03,-2.980361361,97.62498416,68.02498416,2
38.24,-48.3,1.104422203,-20.47131883,0.03,-3.845296965,132.7892663,84.48926633,2
38.26,-69.6,0.725094342,-17.46146728,0.03,-4.603952687,168.1958888,98.59588878,2
38.28,-79.5,0.411618259,-13.88614098,0.03,-5.230904852,189.3367412,109.8367412,2
38.3,-86.8,0.173298849,-9.945800079,0.03,-5.707543673,204.6973491,117.8973491,2
38.32,-67.5,0.013873157,-5.99676911,0.03,-6.026395057,190.2057478,122.7057478,2
38.34,-19.5,-0.072628456,-2.653392174,0.03,-6.199398283,144.1319459,124.6319459,2
38.36,20.3,-0.100864481,-0.170210355,0.03,-6.255870333,104.186236,124.486236,2
38.38,35.2,-0.08507738,1.748920493,0.03,-6.224296131,87.72684877,122.9268488,2
38.4,20.2,-0.031338104,3.625007107,0.03,-6.116817579,99.88181265,120.0818126,2
38.42,-6,0.063314002,5.840203519,0.03,-5.927513366,121.6378285,115.6378285,2
38.44,-22.7,0.205470914,8.375487703,0.03,-5.643199542,131.8905898,109.1905898,2
38.46,-25,0.398730251,10.95044597,0.03,-5.256680868,125.6052364,100.6052364,2
38.48,-16.5,0.640956872,13.2722161,0.03,-4.772227627,106.5717767,90.07177672,2
38.5,3.5,0.924508603,15.08295703,0.03,-4.205124165,74.50231634,78.00231634,2
38.52,14.8,1.238629843,16.32916693,0.03,-3.576881686,50.11867362,64.91867362,2
38.54,8.8,1.574464114,17.25426024,0.03,-2.905213142,42.39065745,51.19065745,2
38.56,-4.2,1.927897277,18.08905605,0.03,-2.198346817,41.08892389,36.88892389,2
38.58,-18.5,2.297834259,18.90464216,0.03,-1.458472853,40.46968666,21.96968666,2
38.6,-25.5,2.683169052,19.62883712,0.03,-0.687803267,31.94980959,6.449809586,2
38.62,-11.1,3.079105361,19.96479378,0.03,0.104069351,1.645856102,-9.454143898,2
38.64,1.2,3.475921176,19.71678777,0.03,0.897700982,-26.44645705,-25.24645705,2
38.66,0.5,3.863516823,19.04277695,0.03,1.672892276,-40.95462471,-40.45462471,2
38.68,-4.7,4.235125046,18.11804533,0.035631057,2.416108722,-51.51853736,-56.21853736,2
38.7,-6.6,4.585856425,16.95509254,0.043211659,3.117571479,-64.77674163,-71.37674163,2
38.72,8.2,4.909176374,15.3769024,0.049467385,3.764211378,-93.04227205,-84.84227205,2
38.74,33.6,5.194440753,13.14953543,0.054494556,4.334740134,-129.6944247,-96.09442469,2
38.76,52.9,5.428726912,10.27908053,0.058323443,4.803312453,-157.3510661,-104.4510661,2
38.78,63,5.601322875,6.980515752,0.06098911,5.148504379,-172.5054112,-109.5054112,2
38.8,52.6,5.707292733,3.616470083,0.062565513,5.360444096,-163.8991557,-111.2991557,2
38.82,22.8,5.749915698,0.645826387,0.063187246,5.445690025,-133.165214,-110.365214,2
38.84,-5.8,5.73933695,-1.703701168,0.063033582,5.42453253,-101.7875415,-107.5875415,2
38.86,-25.6,5.687275424,-3.502451484,0.062271115,5.320409476,-78.08749009,-103.6874901,2
38.88,-25.7,5.602090358,-5.016055106,0.061000688,5.150039345,-73.27287209,-98.97287209,2
38.9,-22.6,5.487362556,-6.456725037,0.059243139,4.920583742,-70.79412102,-93.39412102,2
38.92,-22.6,5.344721244,-7.807406178,0.05697954,4.635301118,-64.27399312,-86.87399312,2
38.94,-30,5.177189177,-8.945800485,0.054202387,4.300236984,-49.56543758,-79.56543758,2
38.96,-39.5,4.990089551,-9.764162159,0.050937014,3.926037731,-32.27072978,-71.77072978,2
38.98,-35.8,4.788783564,-10.36643651,0.047212124,3.523425758,-27.95670513,-63.75670513,2
39,-22.9,4.575396749,-10.97224499,0.042998275,3.096652128,-32.62414306,-55.52414306,2
39.02,-11,4.349096919,-11.65773802,0.038194769,2.644052468,-35.92515968,-46.92515968,2
39.04,10.8,4.107482423,-12.50371161,0.032634093,2.160823475,-48.67219999,-37.87219999,2
39.06,1.6,3.849605114,-13.28401931,0.03,1.645068857,-29.35856944,-27.75856944,2
39.08,-23.5,3.581650274,-13.51146468,0.03,1.109159177,6.614032695,-16.8859673,2
39.1,-13.3,3.312793764,-13.37418628,0.03,0.571446158,7.113807177,-6.186192823,2
39.12,-17.8,3.048222112,-13.08297895,0.03,0.042302854,22.0069255,4.206925504,2
39.14,-20.6,2.792243503,-12.51488196,0.03,-0.469654365,34.80277323,14.20277323,2
39.16,-19.9,2.54977224,-11.73224436,0.03,-0.954596891,43.46098724,23.56098724,2
39.18,-24.4,2.32512691,-10.73228866,0.03,-1.403887552,56.53458225,32.13458225,2
39.2,-33.3,2.123436597,-9.436742627,0.03,-1.807268177,73.02002142,39.72002142,2
39.22,-39.1,1.950519557,-7.854961373,0.03,-2.153102257,85.15810394,46.05810394,2
39.24,-40.9,1.811122635,-6.084730774,0.03,-2.4318961,91.864956,50.964956,2
39.26,-36.6,1.707712521,-4.256280594,0.03,-2.638716328,90.98006197,54.38006197,2
39.28,-23,1.639622798,-2.552691711,0.03,-2.774895774,79.37882635,56.37882635,2
39.3,-8.7,1.603094713,-1.100116854,0.03,-2.847951945,65.87865937,57.17865937,2
39.32,-5.4,1.593919569,0.182602463,0.03,-2.866302233,62.39327233,56.99327233,2
39.34,-18.9,1.611283366,1.553777229,0.03,-2.831574639,74.7242043,55.8242043,2
39.36,-39.6,1.659133156,3.231201761,0.03,-2.735875059,93.01824883,53.41824883,2
39.38,-41.7,1.742179748,5.073457514,0.03,-2.569781874,91.20732651,49.50732651,2
39.4,-25.2,1.859706934,6.679261032,0.03,-2.334727503,69.37302526,44.17302526,2
39.42,4.8,2.003538398,7.703885414,0.03,-2.047064574,33.08941298,37.88941298,2
39.44,25.1,2.16154159,8.096433771,0.03,-1.73105819,6.165422694,31.26542269,2
39.46,27.9,2.323768107,8.126217885,0.03,-1.406605157,-3.187011301,24.7129887,2
39.48,17.6,2.486043303,8.101301704,0.03,-1.082054765,0.69539322,18.29539322,2
39.5,-1.3,2.649454234,8.239791455,0.03,-0.755232902,13.15358193,11.85358193,2
39.52,-4.8,2.816565829,8.471367977,0.03,-0.421009714,10.00407025,5.204070252,2
39.54,1.1,2.986723516,8.544400791,0.03,-0.080694338,-2.700788883,-1.600788883,2
39.56,13.6,3.155153685,8.298616128,0.03,0.256166,-21.87767737,-8.277677372,2
39.58,20.8,3.315407083,7.726723653,0.03,0.576672796,-35.31157013,-14.51157013,2
39.6,17,3.462699316,7.002499599,0.03,0.871257261,-37.1108353,-20.1108353,2
39.62,5.6,3.595968318,6.324400665,0.03,1.137795266,-30.69905809,-25.09905809,2
39.64,-4.5,3.716874764,5.766243924,0.03,1.379608158,-25.11661603,-29.61661603,2
39.66,-8.7,3.827181886,5.264468286,0.03,1.600222402,-25.06094774,-33.76094774,2
39.68,-3.1,3.926525785,4.669921585,0.03,1.7989102,-34.39372241,-37.49372241,2
39.7,3.7,4.012048492,3.882349147,0.030300534,1.969955614,-44.36352135,-40.66352135,2
39.72,6.8,4.080265272,2.939328776,0.031976929,2.106389173,-49.93851572,-43.13851572,2
39.74,7.9,4.128796134,1.913757481,0.033144174,2.203450898,-52.61861379,-44.71861379,2
39.76,11.8,4.156090964,0.815725449,0.033791657,2.258040556,-57.18458941,-45.38458941,2
39.78,25.2,4.159661001,-0.458721705,0.033875874,2.265180631,-70.26012598,-45.06012598,2
39.8,37.1,4.135394265,-1.96795194,0.033301281,2.216647158,-80.6628976,-43.5628976,2
39.82,50.1,4.078885534,-3.682921164,0.03194344,2.103629696,-90.83402473,-40.73402473,2
39.84,68.6,3.985638277,-5.641804451,0.03,1.917135184,-105.054304,-36.45430401,2
39.86,71.1,3.852142197,-7.707803564,0.03,1.650143024,-101.5456073,-30.44560731,2
39.88,57,3.679845093,-9.521906909,0.03,1.305548814,-79.86472717,-22.86472717,2
39.9,33.5,3.476654563,-10.79714604,0.03,0.899167755,-47.65918574,-14.15918574,2
39.92,12.8,3.25417619,-11.45069127,0.03,0.454211009,-17.6953378,-4.895337796,2
39.94,2.4,3.02359822,-11.60710569,0.03,-0.00694493,2.053896331,4.453896331,2
39.96,0,2.793023057,-11.45041066,0.03,-0.468095257,13.61560649,13.61560649,2
39.98,-1.1,2.567731473,-11.07874771,0.03,-0.918678424,23.55068898,22.45068898,2
40,-4.8,2.352074027,-10.48699691,0.03,-1.349993317,35.6243902,30.8243902,2
40.02,-4.5,2.150203611,-9.700044715,0.03,-1.753734149,43.07082971,38.57082971,2
40.04,-4.6,1.965526292,-8.767687177,0.03,-2.123088787,50.16492402,45.56492402,2
40.06,-7.3,1.801089554,-7.675986579,0.03,-2.451962262,59.00513581,51.70513581,2
40.08,-9,1.66005647,-6.427321848,0.03,-2.734028431,65.86133726,56.86133726,2
40.1,-7.1,1.544899847,-5.088340449,0.03,-2.964341677,68.03680271,60.93680271,2
40.12,-9.3,1.457255924,-3.6760518,0.03,-3.139629522,73.19206217,63.89206217,2
40.14,-16.8,1.399298864,-2.119654227,0.03,-3.255543642,82.44769517,65.64769517,2
40.16,-20.2,1.373777399,-0.432492336,0.03,-3.306586574,86.26849385,66.06849385,2
40.18,-19.4,1.382204378,1.275190249,0.03,-3.289732615,84.49976466,65.09976466,2
40.2,-17.5,1.424188013,2.923173254,0.03,-3.205765345,80.29853586,62.79853586,2
40.22,-16.9,1.498296489,4.487674368,0.03,-3.057548393,76.15157554,59.25157554,2
40.24,-18.7,1.602988006,5.981477295,0.03,-2.84816536,73.22871718,54.52871718,2
40.26,-18.4,1.736649306,7.384652766,0.03,-2.580842758,67.0888299,48.6888299,2
40.28,-9.7,1.896207319,8.571148532,0.03,-2.261726732,51.56074676,41.86074676,2
40.3,5.3,2.075689144,9.377033909,0.03,-1.902763084,29.02779094,34.32779094,2
40.32,15.4,2.267238791,9.777930842,0.03,-1.519663789,11.06190233,26.46190233,2
40.34,-6.1,2.466358582,10.13404821,0.03,-1.121424207,24.54983434,18.44983434,2
40.36,-36.6,2.676157833,10.84587693,0.03,-0.701825705,46.63303795,10.03303795,2
40.38,-34.7,2.901296333,11.66797304,0.03,-0.251548705,35.57657246,0.87657246,2
40.4,-24.2,3.139748743,12.17726802,0.03,0.225356116,15.35292637,-8.847073626,2
40.42,-30.5,3.386003315,12.44818914,0.03,0.717865259,11.73918564,-18.76081436,2
40.44,-41.1,3.637372356,12.68871499,0.03,1.220603342,12.31339906,-28.78660094,2
40.46,-45,3.892981165,12.87216589,0.03,1.73182096,6.031691225,-38.96830878,2
40.48,-35.8,4.149631826,12.79290017,0.033639012,2.245122281,-13.95826322,-49.75826322,2
40.5,-15,4.399543946,12.19831187,0.039297599,2.744946522,-45.5005673,-60.5005673,2
40.52,0.7,4.631877957,11.03508918,0.044141924,3.209614543,-70.82170127,-70.12170127,2
40.54,6.6,4.837024791,9.479594241,0.048125909,3.619908211,-84.727793,-78.127793,2
40.56,9.8,5.008729864,7.690913073,0.051270522,3.963318358,-94.14032382,-84.34032382,2
40.58,22.2,5.142046451,5.640745565,0.053602676,4.22995153,-110.876427,-88.67642697,2
40.6,50.3,5.22965778,3.120387422,0.055086489,4.40517419,-141.1593873,-90.8593873,2
40.62,77.8,5.261131811,0.02701562,0.055610473,4.468122251,-168.1777929,-90.37779285,2
40.64,94.1,5.226758456,-3.464351088,0.055037983,4.399375542,-180.958878,-86.85887796,2
40.66,95.3,5.121807696,-7.030724903,0.053254503,4.189474022,-175.6785036,-80.37850361,2
40.68,83.8,4.948104744,-10.33957034,0.050178942,3.842068117,-155.2060404,-71.40604043,2
40.7,63.7,4.713360034,-13.13490066,0.045755436,3.372578697,-124.3269914,-60.6269914,2
40.72,39.2,4.429432296,-15.25787313,0.039942086,2.804723221,-87.97025521,-48.77025521,2
40.74,21,4.109730387,-16.71231776,0.032688079,2.165319403,-57.47420749,-36.47420749,2
40.76,6.5,3.766796331,-17.58108786,0.03,1.479451291,-29.40280259,-22.90280259,2
40.78,-3.9,3.411768359,-17.9217093,0.03,0.769395348,-4.659341459,-8.559341459,2
40.8,-11.6,3.054595209,-17.79560571,0.03,0.055049048,17.26970057,5.669700573,2
40.82,-15.6,2.703916705,-17.27224477,0.03,-0.646307961,35.0663931,19.4663931,2
40.84,-14,2.366636885,-16.45573719,0.03,-1.320867601,46.58436495,32.58436495,2
40.86,-6.1,2.047279007,-15.48005062,0.03,-1.959583357,50.98429208,44.88429208,2
40.88,2.5,1.748158949,-14.43195516,0.03,-2.557823472,53.82525337,56.32525337,2
40.9,12.4,1.470352122,-13.34872758,0.03,-3.113437127,54.49750451,66.89750451,2
40.92,25.8,1.213908632,-12.29562134,0.03,-3.626324106,50.81312022,76.61312022,2
40.94,35.6,0.978070182,-11.28822376,0.03,-4.098001008,49.92663755,85.52663755,2
40.96,38.7,0.762792936,-10.23950075,0.03,-4.528555498,54.94566296,93.64566296,2
40.98,34.1,0.570172951,-9.022497762,0.03,-4.913795468,66.75463633,100.8546363,2
41,24.1,0.404681378,-7.526659571,0.03,-5.244778615,82.82918272,106.9291827,2
41.02,6.4,0.272947695,-5.64670873,0.03,-5.508245981,105.1659014,111.5659014,2
41.04,-18.6,0.18382766,-3.265294771,0.03,-5.686486051,132.9754945,114.3754945,2
41.06,-39.6,0.147271404,-0.390330769,0.03,-5.759598562,154.5209057,114.9209057,2
41.08,-48.5,0.171056686,2.768858939,0.03,-5.712027998,161.398065,112.898065,2
41.1,-47.5,0.258150546,5.940527089,0.03,-5.537840278,155.76875,108.26875,2
41.12,-34.1,0.406071301,8.851548411,0.03,-5.241998768,135.3333823,101.2333823,2
41.14,-19.6,0.60781276,11.32259743,0.03,-4.838515851,111.7715195,92.17151955,2
41.16,-9.4,0.854531848,13.34931139,0.03,-4.345077675,90.89987682,81.49987682,2
41.18,-7.6,1.13832129,15.02963281,0.03,-3.77749879,77.13226469,69.53226469,2
41.2,-12,1.453472884,16.48552658,0.03,-3.147195603,68.45711253,56.45711253,2
41.22,-11.5,1.795419999,17.70918493,0.03,-2.463301373,53.90872213,42.40872213,2
41.24,6.9,2.157071568,18.45597198,0.03,-1.739998234,20.76998304,27.66998304,2
41.26,28.3,2.526717547,18.50862594,0.03,-1.000706276,-15.50458737,12.79541263,2
41.28,28.1,2.89236365,18.05598438,0.03,-0.26941407,-29.75956789,-1.659567894,2
41.3,10.7,3.247884947,17.49614527,0.03,0.441628523,-26.22434316,-15.52434316,2
41.32,-9.8,3.593270562,17.04241618,0.03,1.132399752,-19.1485661,-28.9485661,2
41.34,-29.4,3.930933238,16.72385149,0.03,1.807725106,-12.70790246,-42.10790246,2
41.36,-41.2,4.262619715,16.44479618,0.036258929,2.471098059,-15.19762894,-56.39762894,2
41.38,-42.5,4.587193221,16.01255445,0.043238878,3.120245072,-28.0265438,-70.5265438,2
41.4,-34.6,4.899716869,15.23981031,0.049293199,3.745292367,-49.24787037,-83.84787037,2
41.42,-25.4,5.192536368,14.04213962,0.054462375,4.330931366,-70.51919921,-95.91919921,2
41.44,-15.6,5.457256156,12.42983916,0.058772774,4.860370941,-90.7108459,-106.3108459,2
41.46,-13.7,5.686679615,10.51250669,0.062262328,5.319217858,-101.0224017,-114.7224017,2
41.48,-15.9,5.876310602,8.450592082,0.064991005,5.698479834,-105.1690589,-121.0690589,2
41.5,-23.9,6.024649703,6.383317974,0.067035094,5.995158035,-101.5583519,-125.4583519,2
41.52,-30.3,6.132381694,4.389881178,0.068472898,6.210622018,-97.78532759,-128.0853276,2
41.54,-21.5,6.199643393,2.336288718,0.069351514,6.345145416,-107.5739184,-129.0739184,2
41.56,-3.9,6.223179544,0.017326378,0.069655589,6.392217718,-124.3223157,-128.2223157,2
41.58,9.7,6.197605561,-2.574724726,0.069325105,6.341069751,-134.8827946,-125.1827946,2
41.6,23.1,6.118329928,-5.352838521,0.068287517,6.182518486,-142.9285849,-119.8285849,2
41.62,31.8,5.982579487,-8.222205572,0.066463103,5.911017604,-144.0081201,-112.2081201,2
41.64,33.3,5.790155214,-11.02022173,0.063767901,5.526169058,-135.7934956,-102.4934956,2
41.66,28.6,5.544206753,-13.5746244,0.06012077,5.034272135,-119.6467718,-91.04677177,2
41.68,25.1,5.250407793,-15.80527163,0.055432467,4.446674215,-103.4179512,-78.31795121,2
41.7,25,4.914991968,-17.73631079,0.049574223,3.775842566,-89.68596486,-64.68596486,2
41.72,27.7,4.543484333,-19.4144527,0.042342695,3.032827296,-78.12822614,-50.42822614,2
41.74,31.6,4.140641745,-20.86980614,0.03342596,2.227142119,-67.40711791,-35.80711791,2
41.76,30.7,3.711519588,-22.0424096,0.03,1.368897804,-49.85322803,-19.15322803,2
41.78,24.3,3.263155028,-22.79404632,0.03,0.472168686,-25.31044364,-1.010443639,2
41.8,14.9,2.804989116,-23.02254494,0.03,-0.444163139,2.460581955,17.36058195,2
41.82,4.4,2.347893489,-22.68701776,0.03,-1.358354393,31.09213595,35.49213595,2
41.84,-2.7,1.902825968,-21.81973433,0.03,-2.248489435,55.63620664,52.93620664,2
41.86,-10.2,1.479945293,-20.46833318,0.03,-3.094250785,79.50390838,69.30390838,2
41.88,-15,1.08845401,-18.68079511,0.03,-3.877233351,99.2498985,84.2498985,2
41.9,-14.6,0.735972241,-16.56738177,0.03,-4.582196889,112.0914358,97.49143579,2
41.92,-13.1,0.42802893,-14.22694929,0.03,-5.19808351,121.9518122,108.8518122,2
41.94,-9.1,0.168416982,-11.73424558,0.03,-5.717307407,127.3185586,118.2185586,2
41.96,-6.4,-0.040344035,-9.141856138,0.03,-6.134829442,131.920386,125.520386,2
41.98,-9.5,-0.195970423,-6.420782659,0.03,-6.446082218,140.1869619,130.6869619,2
42,-13.6,-0.295647756,-3.546950593,0.03,-6.645436883,147.1962447,133.5962447,2
42.02,-21,-0.336355153,-0.523789154,0.03,-6.726851678,155.1198992,134.1198992,2
42.04,-28.9,-0.315214388,2.637865739,0.03,-6.684570146,161.0455901,132.1455901,2
42.06,-34.5,-0.230142995,5.86927354,0.03,-6.51442736,162.09519,127.59519,2
42.08,-36.6,-0.080839733,9.061052651,0.03,-6.215820836,157.0827211,120.4827211,2
42.1,-30.2,0.130204368,12.04335747,0.03,-5.793732634,141.1477609,110.9477609,2
42.12,-13.8,0.396497357,14.58594141,0.03,-5.261146656,113.1106336,99.31063359,2
42.14,-3.5,0.708480798,16.61240264,0.03,-4.637179775,89.53548947,86.03548947,2
42.16,-11.9,1.058019629,18.34148045,0.03,-3.938102113,83.37229126,71.47229126,2
42.18,-24.1,1.44116591,19.97314772,0.03,-3.17180955,79.79443553,55.69443553,2
42.2,-32.2,1.855699726,21.4802338,0.03,-2.342741919,70.91417207,38.71417207,2
42.22,-27.6,2.297227339,22.67252755,0.03,-1.459686693,48.31520305,20.71520305,2
42.24,-17.4,2.75745906,23.35064457,0.03,-0.53922325,19.49649882,2.096498819,2
42.26,-10.5,3.225806724,23.48412185,0.03,0.397472078,-6.148769947,-16.64876995,2
42.28,-9.2,3.692282802,23.16348588,0.03,1.330424233,-25.91482709,-35.11482709,2
42.3,-14,4.148953321,22.50356608,0.033622957,2.243765272,-40.07715332,-54.07715332,2
42.32,-17.6,4.589385152,21.53961696,0.043283483,3.124628933,-56.31775899,-73.91775899,2
42.34,-14.8,5.006823123,20.20418015,0.051236493,3.959504875,-77.2259214,-92.0259214,2
42.36,-13,5.393674504,18.48095797,0.057766501,4.733207638,-95.0962966,-108.0962966,2
42.38,-21.1,5.743703839,16.5219755,0.063097066,5.433266307,-100.8019507,-121.9019507,2
42.4,-24.4,6.053156877,14.42332827,0.067419286,6.052172383,-109.0627726,-133.4627726,2
42.42,-24.9,6.318926835,12.15366761,0.070875033,6.5837123,-117.9032933,-142.8032933,2
42.44,-36.1,6.538832307,9.836879559,0.073573657,7.023523243,-113.7755117,-149.8755117,2
42.46,-42.2,6.712926461,7.572535813,0.075615375,7.371711551,-112.6588629,-154.8588629,2
42.48,-45.8,6.841897495,5.32456763,0.077077387,7.62965362,-112.1379554,-157.9379554,2
42.5,-42.2,6.925482816,3.03396445,0.078003019,7.796824261,-116.9223626,-159.1223626,2
42.52,-22.5,6.9608909,0.506843906,0.078390094,7.867640428,-135.7896918,-158.2896918,2
42.54,1,6.941844107,-2.411523186,0.078182246,7.829546843,-156.0470174,-155.0470174,2
42.56,17.3,6.861375945,-5.63529298,0.077294604,7.66861052,-166.3299619,-149.0299619,2
42.58,30.6,6.714953548,-9.006946732,0.07563868,7.375765725,-170.8354133,-140.2354133,2
42.6,35.8,6.501263142,-12.36209382,0.073122334,6.948384914,-164.6792959,-128.8792959,2
42.62,35.7,6.222450413,-15.5191791,0.069646195,6.390759456,-151.0292313,-115.3292313,2
42.64,36,5.883357122,-18.39015002,0.06508985,5.712572874,-136.0678613,-100.0678613,2
42.66,40.8,5.48951586,-20.99397624,0.059276632,4.924890348,-124.3147604,-83.51476036,2
42.68,53,5.045306914,-23.42691835,0.05191957,4.036472457,-118.9794509,-65.97945089,2
42.7,73.2,4.552779519,-25.8258211,0.042534359,3.051417668,-120.9108238,-47.71082377,2
42.72,82.8,4.012983905,-28.15374034,0.03032381,1.971826439,-111.8811002,-29.08110022,2
42.74,65.4,3.431645163,-29.98013384,0.03,0.809148955,-70.75825014,-5.358250135,2
42.76,38.4,2.823062279,-30.87815461,0.03,-0.408016814,-19.04382675,19.35617325,2
42.78,19.9,2.206010299,-30.82704333,0.03,-1.642120772,24.15495483,44.05495483,2
42.8,8.4,1.59784942,-29.98904462,0.03,-2.858442531,59.64491551,68.04491551,2
42.82,5.4,1.012576483,-28.538249,0.03,-4.028988404,85.43464683,90.83464683,2
42.84,13.2,0.460244259,-26.69497341,0.03,-5.133652852,98.89291281,112.0929128,2
42.86,24.1,-0.05300987,-24.63043953,0.03,-6.160161111,107.5604748,131.6604748,2
42.88,31.3,-0.523048758,-22.37344923,0.03,-7.100238886,118.1385555,149.4385555,2
42.9,29.6,-0.945138773,-19.83555232,0.03,-7.944418917,135.6511354,165.2511354,2
42.92,18.9,-1.312295791,-16.88014947,0.03,-8.678732952,159.8891489,178.7891489,2
42.94,3.5,-1.615706918,-13.46096329,0.03,-9.123141384,182.0294694,185.5294694,1.464707095
42.96,-13.6,-1.847103052,-9.678650019,0.03,-9.16942061,196.2018576,182.6018576,0.2
42.98,-23.3,-2.000450232,-5.656068051,0.03,-9.200090046,206.0563393,182.7563393,0.2
43,-24.1,-2.072299916,-1.528900279,0.03,-9.214459983,206.660438,182.560438,0.2
43.02,-9.2,-2.063082015,2.450690325,0.03,-9.196024182,191.2986224,182.0986224,2
43.04,0.7,-1.977287215,6.12878964,0.03,-9.024434583,176.5113092,177.2113092,2
43.06,-0.2,-1.820078457,9.59208619,0.03,-8.710017066,169.8183459,169.6183459,2
43.08,-12.2,-1.594095771,13.0061824,0.03,-8.258051694,171.5912755,159.3912755,2
43.1,-25.1,-1.299654982,16.43789651,0.03,-7.669170116,171.5801352,146.4801352,2
43.12,-29,-0.937749144,19.75268725,0.03,-6.945358441,159.8989388,130.8989388,2
