t,ytt,xt,xtt,x,xtt+ytt,f
53.76,0,-6.184889159,-0.058669139,0.060547448,-0.058669139,0.121094895
53.78,0,-6.13759363,4.788222081,-0.06267738,4.788222081,-0.125354761
53.8,0,-5.994473259,9.523815003,-0.183998049,9.523815003,-0.367996098
53.82,0,-5.758487773,14.07473361,-0.30152766,14.07473361,-0.603055319
53.84,0,-5.434029989,18.37104481,-0.413452837,18.37104481,-0.826905674
53.86,0,-5.026846255,22.34732856,-0.5180616,22.34732856,-1.036123199
53.88,0,-4.543936276,25.94366929,-0.613769425,25.94366929,-1.22753885
53.9,0,-3.993434048,29.10655355,-0.699143128,29.10655355,-1.398286256
53.92,0,-3.384471905,31.78966075,-0.772922188,31.78966075,-1.545844375
53.94,0,-2.727029946,33.95453519,-0.834037206,33.95453519,-1.668074412
53.96,0,-2.031773296,35.57112983,-0.881625239,35.57112983,-1.763250477
53.98,0,-1.309879855,36.6182142,-0.91504177,36.6182142,-1.83008354
54,0,-0.572861302,37.08364116,-0.933869182,37.08364116,-1.867738363
54.02,0,0.167619803,36.9644693,-0.937921597,36.9644693,-1.875843193
54.04,0,0.899933897,36.26694008,-0.92724606,36.26694008,-1.854492119
54.06,0,1.612666411,35.00631141,-0.902120057,35.00631141,-1.804240113
54.08,0,2.294795036,33.20655103,-0.863045442,33.20655103,-1.726090884
54.1,0,2.935859504,30.89989577,-0.810738897,30.89989577,-1.621477793
54.12,0,3.526121307,28.12628455,-0.746119089,28.12628455,-1.492238177
54.14,0,4.056710901,24.93267482,-0.670290767,24.93267482,-1.340581533
54.16,0,4.519760192,21.37225427,-0.584526056,21.37225427,-1.169052111
54.18,0,4.908518342,17.50356073,-0.49024327,17.50356073,-0.980486541
54.2,0,5.217449197,13.38952479,-0.388983595,13.38952479,-0.77796719
54.22,0,5.442308953,9.096450823,-0.282386013,9.096450823,-0.564772027
54.24,0,5.580202988,4.692952701,-0.172160894,4.692952701,-0.344321788
54.26,0,5.629621129,0.248861324,-0.060062653,0.248861324,-0.120125306
54.28,0,5.590450954,-4.16587878,0.052138068,-4.16587878,0.104276136
54.3,0,5.463969103,-8.48230636,0.162682269,-8.48230636,0.325364537
54.32,0,5.252810872,-12.63351673,0.269850068,-12.63351673,0.539700137
54.34,0,4.960918756,-16.55569483,0.371987365,-16.55569483,0.743974729
54.36,0,4.593470887,-20.18909209,0.467531261,-20.18909209,0.935062522
54.38,0,4.156790643,-23.47893231,0.555033876,-23.47893231,1.110067753
54.4,0,3.658238992,-26.3762328,0.633184173,-26.3762328,1.266368345
54.42,0,3.106091377,-28.83852864,0.700827476,-28.83852864,1.401654953
54.44,0,2.509401197,-30.83048935,0.756982402,-30.83048935,1.513964804
54.46,0,1.877852112,-32.32441914,0.800854935,-32.32441914,1.60170987
54.48,0,1.221601583,-33.30063379,0.831849472,-33.30063379,1.663698944
54.5,0,0.551118153,-33.7477092,0.84957667,-33.7477092,1.699153339
54.52,0,-0.122984924,-33.66259855,0.853858002,-33.66259855,1.707716004
54.54,0,-0.790117084,-33.05061742,0.844726982,-33.05061742,1.689453963
54.56,0,-1.439876237,-31.92529792,0.822427049,-31.92529792,1.644854097
54.58,0,-2.062210368,-30.3081151,0.787406182,-30.3081151,1.574812365
54.6,0,-2.647572429,-28.22809108,0.740308354,-28.22809108,1.480616709
54.62,0,-3.187066178,-25.72128374,0.681961968,-25.72128374,1.363923937
54.64,0,-3.672580705,-22.83016903,0.6133655,-22.83016903,1.226730999
54.66,0,-4.096911669,-19.60292738,0.535670576,-19.60292738,1.071341152
54.68,0,-4.453867403,-16.09264597,0.450162785,-16.09264597,0.90032557
54.7,0,-4.738358364,-12.35645013,0.358240527,-12.35645013,0.716481055
54.72,0,-4.946468645,-8.454577948,0.261392257,-8.454577948,0.522784515
54.74,0,-5.075508554,-4.449413038,0.161172485,-4.449413038,0.322344971
54.76,0,-5.124047594,-0.404490881,0.059176924,-0.404490881,0.118353848
54.78,0,-5.091927448,3.616505399,-0.042982827,3.616505399,-0.085965653
54.8,0,-4.980254954,7.550744091,-0.143704651,7.550744091,-0.287409301
54.82,0,-4.791375281,11.33722312,-0.241420953,11.33722312,-0.482841906
54.84,0,-4.528825927,14.9177123,-0.334622965,14.9177123,-0.66924593
54.86,0,-4.197272353,18.23764507,-0.421883948,18.23764507,-0.843767896
54.88,0,-3.802426441,21.24694617,-0.501880936,21.24694617,-1.003761871
54.9,0,-3.350949152,23.90078273,-0.573414692,23.90078273,-1.146829383
54.92,0,-2.850339049,26.16022762,-0.635427574,26.16022762,-1.270855147
54.94,0,-2.30880852,27.99282524,-0.687019049,27.99282524,-1.374038099
54.96,0,-1.735149751,29.37305171,-0.727458632,29.37305171,-1.454917264
54.98,0,-1.138592604,30.28266297,-0.756196056,30.28266297,-1.512392111
55,0,-0.528656712,30.71092621,-0.772868549,30.71092621,-1.545737098
55.02,0,0.084999868,30.65473183,-0.777305117,30.65473183,-1.554610234
55.04,0,0.692733038,30.11858518,-0.769527788,30.11858518,-1.539055576
55.06,0,1.285063679,29.11447894,-0.749749821,29.11447894,-1.499499642
55.08,0,1.852824961,27.66164919,-0.718370935,27.66164919,-1.436741869
55.1,0,2.387303651,25.7862198,-0.675969648,25.7862198,-1.351939297
55.12,0,2.880373263,23.52074144,-0.623292879,23.52074144,-1.246585759
55.14,0,3.324617013,20.90363352,-0.561242977,20.90363352,-1.122485953
55.16,0,3.713438729,17.97853815,-0.490862419,17.97853815,-0.981724838
55.18,0,4.041160083,14.79359721,-0.413316431,14.79359721,-0.826632862
55.2,0,4.303102698,11.40066426,-0.329873803,11.40066426,-0.659747606
55.22,0,4.495653982,7.85446423,-0.241886236,7.85446423,-0.483772473
55.24,0,4.616315768,4.211714339,-0.150766539,4.211714339,-0.301533078
55.26,0,4.663735116,0.530220424,-0.05796603,0.530220424,-0.11593206
55.28,0,4.63771695,-3.132037048,0.035048491,-3.132037048,0.070096981
55.3,0,4.53921845,-6.717812869,0.126817845,-6.717812869,0.253635689
55.32,0,4.370325435,-10.17148864,0.215913283,-10.17148864,0.431826567
55.34,0,4.134211227,-13.43993218,0.30095865,-13.43993218,0.6019173
55.36,0,3.83507879,-16.4733115,0.38065155,-16.4733115,0.761303101
55.38,0,3.478087165,-19.22585103,0.45378321,-19.22585103,0.90756642
55.4,0,3.069263469,-21.65651855,0.519256716,-21.65651855,1.038513432
55.42,0,2.615401956,-23.72963275,0.57610337,-23.72963275,1.152206741
55.44,0,2.123951806,-25.41538228,0.623496908,-25.41538228,1.246993816
55.46,0,1.602895493,-26.69024901,0.660765381,-26.69024901,1.321530762
55.48,0,1.060619708,-27.53732951,0.687400533,-27.53732951,1.374801066
55.5,0,0.505780909,-27.94655039,0.703064539,-27.94655039,1.406129078
55.52,0,-0.052832346,-27.91477508,0.707594025,-27.91477508,1.41518805
55.54,0,-0.606438108,-27.44580108,0.70100132,-27.44580108,1.40200264
55.56,0,-1.146398604,-26.55024857,0.683472953,-26.55024857,1.366945906
55.58,0,-1.664354519,-25.24534294,0.655365422,-25.24534294,1.310730844
55.6,0,-2.152353903,-23.55459541,0.617198338,-23.55459541,1.234396675
55.62,0,-2.602973733,-21.50738764,0.569645061,-21.50738764,1.139290123
55.64,0,-3.009432283,-19.13846729,0.513521001,-19.13846729,1.027042002
55.66,0,-3.36569059,-16.48736344,0.449769772,-16.48736344,0.899539545
55.68,0,-3.666541538,-13.59773134,0.379447451,-13.59773134,0.758894902
55.7,0,-3.907685226,-10.51663744,0.303705183,-10.51663744,0.607410367
55.72,0,-4.085789563,-7.293796327,0.223770436,-7.293796327,0.447540871
55.74,0,-4.198535245,-3.980771863,0.140927188,-3.980771863,0.281854375
55.76,0,-4.244644517,-0.630155312,0.05649539,-0.630155312,0.11299078
55.78,0,-4.223893405,2.70526647,-0.028189989,2.70526647,-0.056379979
55.8,0,-4.137107344,5.973339687,-0.111799997,5.973339687,-0.223599994
55.82,0,-3.986140385,9.123356146,-0.193032474,9.123356146,-0.386064948
55.84,0,-3.773838453,12.10683705,-0.270632262,12.10683705,-0.541264525
55.86,0,-3.503987323,14.87827603,-0.34341052,14.87827603,-0.68682104
55.88,0,-3.181246263,17.39582995,-0.410262856,17.39582995,-0.820525712
55.9,0,-2.811068491,19.62194726,-0.470186004,19.62194726,-0.940372007
55.92,0,-2.399609775,21.5239243,-0.522292786,21.5239243,-1.044585573
55.94,0,-1.953626717,23.07438153,-0.565825151,23.07438153,-1.131650302
55.96,0,-1.480366374,24.25165272,-0.600165082,24.25165272,-1.200330164
55.98,0,-0.98744903,25.04008173,-0.624843236,25.04008173,-1.249686472
56,0,-0.482745984,25.43022289,-0.639545186,25.43022289,-1.279090373
56.02,0,0.025745671,25.41894254,-0.644115189,25.41894254,-1.288230379
56.04,0,0.530029305,25.00942093,-0.63855744,25.00942093,-1.277114879
56.06,0,1.022234066,24.21105509,-0.623034806,24.21105509,-1.246069612
56.08,0,1.494737268,23.03926512,-0.597865093,23.03926512,-1.195730185
56.1,0,1.940281994,21.51520747,-0.5635149,21.51520747,-1.1270298
56.12,0,2.352088073,19.66540046,-0.520591199,19.66540046,-1.041182399
56.14,0,2.723954764,17.52126863,-0.469830771,17.52126863,-0.939661542
56.16,0,3.050353586,15.11861361,-0.412087687,15.11861361,-0.824175375
56.18,0,3.326509925,12.49702031,-0.348319052,12.49702031,-0.696638105
56.2,0,3.548472212,9.699208343,-0.279569231,9.699208343,-0.559138462
56.22,0,3.713167686,6.770339088,-0.206952832,6.770339088,-0.413905664
56.24,0,3.818443975,3.757289759,-0.131636715,3.757289759,-0.263273431
56.26,0,3.863095932,0.707905965,-0.054821316,0.707905965,-0.109642633
56.28,0,3.846877439,-2.329755292,0.022278417,-2.329755292,0.044556835
56.3,0,3.770498083,-5.308180272,0.098452173,-5.308180272,0.196904345
56.32,0,3.63560489,-8.181138996,0.172513202,-8.181138996,0.345026405
56.34,0,3.444749499,-10.90440008,0.243316746,-10.90440008,0.486633492
56.36,0,3.201341409,-13.43640892,0.309777655,-13.43640892,0.619555311
56.38,0,2.909588132,-15.73891881,0.370886951,-15.73891881,0.741773901
56.4,0,2.574423288,-17.77756557,0.425727065,-17.77756557,0.85145413
56.42,0,2.201423863,-19.52237698,0.473485536,-19.52237698,0.946971073
56.44,0,1.796717997,-20.9482096,0.513466955,-20.9482096,1.02693391
56.46,0,1.366884834,-22.03510666,0.545102983,-22.03510666,1.090205967
56.48,0,0.918848049,-22.76857194,0.567960312,-22.76857194,1.135920624
56.5,0,0.459764768,-23.13975614,0.58174644,-23.13975614,1.163492881
56.52,0,-0.003088326,-23.14555327,0.586313205,-23.14555327,1.172626409
56.54,0,-0.462429923,-22.78860633,0.581658022,-22.78860633,1.163316044
56.56,0,-0.911088215,-22.07722291,0.567922841,-22.07722291,1.135845682
56.58,0,-1.34211247,-21.02520262,0.545390834,-21.02520262,1.090781668
56.6,0,-1.748880294,-19.65157973,0.514480906,-19.65157973,1.028961813
56.62,0,-2.125198949,-17.98028576,0.475740114,-17.98028576,0.951480228
56.64,0,-2.465399184,-16.03973779,0.429834133,-16.03973779,0.859668265
56.66,0,-2.764420158,-13.86235962,0.377535939,-13.86235962,0.755071878
56.68,0,-3.017884191,-11.48404367,0.319712896,-11.48404367,0.639425791
56.7,0,-3.222160254,-8.943562607,0.257312451,-8.943562607,0.514624902
56.72,0,-3.374415282,-6.281940176,0.191346696,-6.281940176,0.382693392
56.74,0,-3.472652599,-3.541791528,0.122876017,-3.541791528,0.245752034
56.76,0,-3.515736949,-0.766643501,0.052992122,-0.766643501,0.105984243
56.78,0,-3.503405842,1.999754284,-0.017199306,1.999754284,-0.034398613
56.8,0,-3.436267132,4.714116664,-0.086596036,4.714116664,-0.173192072
56.82,0,-3.315782988,7.334297755,-0.154116537,7.334297755,-0.308233075
56.84,0,-3.144240582,9.819942873,-0.218716773,9.819942873,-0.437433546
56.86,0,-2.924710078,12.13310751,-0.27940628,12.13310751,-0.558812559
56.88,0,-2.660990664,14.2388339,-0.335263287,14.2388339,-0.670526574
56.9,0,-2.35754556,16.10567648,-0.385448649,16.10567648,-0.770897298
56.92,0,-2.019427111,17.70616837,-0.429218376,17.70616837,-0.858436752
56.94,0,-1.652193207,19.01722206,-0.465934579,19.01722206,-0.931869158
56.96,0,-1.261816403,20.02045835,-0.495074675,20.02045835,-0.99014935
56.98,0,-0.854587227,20.70245923,-0.516238712,20.70245923,-1.032477423
57,0,-0.437013225,21.05494096,-0.529154716,21.05494096,-1.058309432
57.02,0,-0.015715361,21.07484549,-0.533682002,21.07484549,-1.067364004
57.04,0,0.402676587,20.76434927,-0.52981239,20.76434927,-1.059624779
57.06,0,0.81162798,20.13079,-0.517669344,20.13079,-1.035338688
57.08,0,1.20480101,19.18651301,-0.497505054,19.18651301,-0.995010108
57.1,0,1.576152543,17.94864032,-0.469695519,17.94864032,-0.939391037
57.12,0,1.920026612,16.43876664,-0.434733727,16.43876664,-0.869467454
57.14,0,2.231240154,14.68258747,-0.393221059,14.68258747,-0.786442119
57.16,0,2.505160686,12.70946576,-0.345857051,12.70946576,-0.691714102
57.18,0,2.737774787,10.55194435,-0.293427696,10.55194435,-0.586855392
57.2,0,2.925746353,8.245212212,-0.236792485,8.245212212,-0.47358497
57.22,0,3.066463807,5.826533231,-0.176870383,5.826533231,-0.353740766
57.24,0,3.158075607,3.334646732,-0.114624989,3.334646732,-0.229249978
57.26,0,3.199513568,0.809149385,-0.051049097,0.809149385,-0.102098195
57.28,0,3.190503745,-1.710131711,0.012851076,-1.710131711,0.025702152
57.3,0,3.131564779,-4.183764857,0.076071761,-4.183764857,0.152143522
57.32,0,3.023993843,-6.573328709,0.137627347,-6.573328709,0.275254694
57.34,0,2.869840488,-8.842006793,0.196565691,-8.842006793,0.393131381
57.36,0,2.671868896,-10.95515243,0.251982784,-10.95515243,0.503965569
57.38,0,2.433509217,-12.88081544,0.303036566,-12.88081544,0.606073131
57.4,0,2.158798836,-14.59022262,0.348959646,-14.59022262,0.697919292
57.42,0,1.852314562,-16.05820487,0.38907078,-16.05820487,0.77814156
57.44,0,1.519096866,-17.26356464,0.422784894,-17.26356464,0.845569789
57.46,0,1.164567436,-18.1893784,0.449621537,-18.1893784,0.899243075
57.48,0,0.794441354,-18.82322982,0.469211625,-18.82322982,0.93842325
57.5,0,0.414635349,-19.15737068,0.481302392,-19.15737068,0.962604785
57.52,0,0.031173569,-19.1888073,0.485760481,-19.1888073,0.971520963
57.54,0,-0.349907623,-18.91931192,0.482573141,-18.91931192,0.965146282
57.56,0,-0.722654334,-18.35535923,0.471847521,-18.35535923,0.943695043
57.58,0,-1.081287824,-17.50798977,0.4538081,-17.50798977,0.907616199
57.6,0,-1.420293749,-16.39260272,0.428792284,-16.39260272,0.857584568
57.62,0,-1.734506597,-15.02868202,0.397244281,-15.02868202,0.794488561
57.64,0,-2.019188021,-13.43946041,0.359707334,-13.43946041,0.719414669
57.66,0,-2.270097899,-11.65152741,0.316814475,-11.65152741,0.63362895
57.68,0,-2.483557048,-9.694387453,0.269277926,-9.694387453,0.538555851
57.7,0,-2.65650068,-7.599975785,0.217877348,-7.599975785,0.435754697
57.72,0,-2.786521836,-5.402139805,0.163447123,-5.402139805,0.326894247
57.74,0,-2.871904178,-3.136094368,0.106862863,-3.136094368,0.213725726
57.76,0,-2.911643719,-0.837859723,0.049027384,-0.837859723,0.098054768
57.78,0,-2.905459226,1.456308971,-0.009143645,1.456308971,-0.018287291
57.8,0,-2.853791221,3.710491534,-0.06673615,3.710491534,-0.1334723
57.82,0,-2.757789674,5.889663144,-0.122851959,5.889663144,-0.245703917
57.84,0,-2.619290678,7.960236489,-0.176622762,7.960236489,-0.353245525
57.86,0,-2.44078254,9.890577342,-0.227223494,9.890577342,-0.454446989
57.88,0,-2.22536191,11.65148567,-0.273884939,11.65148567,-0.547769878
57.9,0,-1.976680703,13.21663499,-0.315905365,13.21663499,-0.63181073
57.92,0,-1.698884719,14.56296344,-0.352661019,14.56296344,-0.705322039
57.94,0,-1.396544977,15.67101071,-0.383615316,15.67101071,-0.767230632
57.96,0,-1.07458291,16.52519605,-0.408326595,16.52519605,-0.81665319
57.98,0,-0.738190615,17.11403345,-0.42645433,17.11403345,-0.852908661
58,0,-0.392747471,17.43028091,-0.437763711,17.43028091,-0.875527422
58.02,0,-0.043734439,17.47102225,-0.44212853,17.47102225,-0.884257061
58.04,0,0.303352587,17.23768039,-0.439532349,17.23768039,-0.879064698
58.06,0,0.643089017,16.7359626,-0.430067933,16.7359626,-0.860135866
58.08,0,0.970206033,15.97573903,-0.413934982,15.97573903,-0.827869965
58.1,0,1.279671992,14.97085687,-0.391436202,14.97085687,-0.782872404
58.12,0,1.566769497,13.73889361,-0.362971787,13.73889361,-0.725943574
58.14,0,1.82716697,12.30085366,-0.329032422,12.30085366,-0.658064845
58.16,0,2.056983643,10.68081362,-0.290190916,10.68081362,-0.580381833
58.18,0,2.252846998,8.905521933,-0.24709261,8.905521933,-0.49418522
58.2,0,2.411941815,7.003959792,-0.200444722,7.003959792,-0.400889444
58.22,0,2.532050116,5.006870248,-0.151004802,5.006870248,-0.302009605
58.24,0,2.611581451,2.946263291,-0.099568487,2.946263291,-0.199136974
58.26,0,2.649593131,0.854904753,-0.046956741,0.854904753,-0.093913482
58.28,0,2.645800151,-1.234202801,0.005997192,-1.234202801,0.011994384
58.3,0,2.600574733,-3.288339006,0.058460941,-3.288339006,0.116921881
58.32,0,2.51493558,-5.275576329,0.109616044,-5.275576329,0.219232088
58.34,0,2.390527072,-7.165274458,0.15867067,-7.165274458,0.317341341
58.36,0,2.229588819,-8.928550811,0.204871829,-8.928550811,0.409743658
58.38,0,2.034916111,-10.53871999,0.247516879,-10.53871999,0.495033757
58.4,0,1.809811956,-11.97169553,0.285964159,-11.97169553,0.571928318
58.42,0,1.558031522,-13.20634785,0.319642594,-13.20634785,0.639285188
58.44,0,1.28371991,-14.22481331,0.348060108,-14.22481331,0.696120217
58.46,0,0.991344281,-15.01274964,0.37081075,-15.01274964,0.7416215
58.48,0,0.685621441,-15.55953437,0.387580407,-15.55953437,0.775160815
58.5,0,0.371442062,-15.85840348,0.398151042,-15.85840348,0.796302085
58.52,0,0.053792743,-15.90652848,0.40240339,-15.90652848,0.804806781
58.54,0,-0.262322855,-15.70503132,0.400318089,-15.70503132,0.800636179
58.56,0,-0.571962541,-15.25893723,0.391975235,-15.25893723,0.783950471
58.58,0,-0.870322581,-14.57706681,0.377552384,-14.57706681,0.755104768
58.6,0,-1.152811943,-13.67186933,0.357321039,-13.67186933,0.714642078
58.62,0,-1.415122642,-12.55920059,0.331641693,-12.55920059,0.663283386
58.64,0,-1.653295137,-11.25804889,0.300957515,-11.25804889,0.601915031
58.66,0,-1.863777766,-9.790214077,0.265786786,-9.790214077,0.531573573
58.68,0,-2.043479356,-8.17994489,0.226714215,-8.17994489,0.45342843
58.7,0,-2.189814211,-6.453540636,0.184381279,-6.453540636,0.368762559
58.72,0,-2.300738855,-4.638923739,0.139475749,-4.638923739,0.278951497
58.74,0,-2.374779993,-2.765190032,0.09272056,-2.765190032,0.18544112
58.76,0,-2.411053333,-0.862144038,0.044862227,-0.862144038,0.089724454
58.78,0,-2.40927304,1.040173383,-0.003341037,1.040173383,-0.006682074
58.8,0,-2.36975173,2.911957556,-0.051131284,2.911957556,-0.102262569
58.82,0,-2.293391102,4.724105279,-0.097762713,4.724105279,-0.195525426
58.84,0,-2.181663393,6.448665626,-0.142513258,6.448665626,-0.285026516
58.86,0,-2.036584043,8.059269339,-0.184695732,8.059269339,-0.369391464
58.88,0,-1.860676048,9.531530201,-0.223668333,9.531530201,-0.447336666
58.9,0,-1.656926623,10.84341235,-0.25884436,10.84341235,-0.517688719
58.92,0,-1.428736919,11.975558,-0.289700995,11.975558,-0.57940199
58.94,0,-1.179865632,12.91157074,-0.315787021,12.91157074,-0.631574041
58.96,0,-0.914367421,13.63825034,-0.336729351,13.63825034,-0.673458702
58.98,0,-0.636527161,14.14577567,-0.352238297,14.14577567,-0.704476594
59,0,-0.350791071,14.42783332,-0.362111479,14.42783332,-0.724222959
59.02,0,-0.061695835,14.48169028,-0.366236348,14.48169028,-0.732472697
59.04,0,0.226203168,14.30821003,-0.364591275,14.30821003,-0.72918255
59.06,0,0.508403389,13.911812,-0.357245209,13.911812,-0.714490419
59.08,0,0.780525267,13.30037584,-0.344355923,13.30037584,-0.688711846
59.1,0,1.038379945,12.48509192,-0.326166871,12.48509192,-0.652333742
59.12,0,1.278033477,11.4802613,-0.303002737,11.4802613,-0.606005473
59.14,0,1.495866573,10.30304831,-0.275263736,10.30304831,-0.550527472
59.16,0,1.688628958,8.973190162,-0.243418781,8.973190162,-0.486837562
59.18,0,1.853487543,7.512668395,-0.207997616,7.512668395,-0.415995232
59.2,0,1.988067704,5.945347647,-0.169582063,5.945347647,-0.339164127
59.22,0,2.090487056,4.296587581,-0.128796516,4.296587581,-0.257593031
59.24,0,2.159381275,2.592834305,-0.086297832,2.592834305,-0.172595665
59.26,0,2.193921596,0.861197824,-0.042764804,0.861197824,-0.085529607
59.28,0,2.193823797,-0.870977756,0.00111265,-0.870977756,0.0022253
59.3,0,2.159348574,-2.576544472,0.044644374,-2.576544472,0.089288748
59.32,0,2.091293385,-4.228974453,0.087150794,-4.228974453,0.174301587
59.34,0,1.990975931,-5.802770992,0.127973487,-5.802770992,0.255946973
59.36,0,1.860209617,-7.273860367,0.166485342,-7.273860367,0.332970684
59.38,0,1.701271429,-8.619958442,0.202100153,-8.619958442,0.404200305
59.4,0,1.51686278,-9.820906481,0.234281495,-9.820906481,0.468562989
59.42,0,1.310064004,-10.85897114,0.262550763,-10.85897114,0.525101525
59.44,0,1.08428325,-11.71910421,0.286494235,-11.71910421,0.57298847
59.46,0,0.843200625,-12.38915833,0.305769074,-12.38915833,0.611538148
59.48,0,0.590708485,-12.86005567,0.320108165,-12.86005567,0.64021633
