t,ytt,xtt,xtt+ytt,xt,x,f,
45.14,15,104.18551229497822,119.18551229497822,13.108610300629795,-3.1556826056883938,-6.3113652113767875,
45.16,-0.2,107.38087192961274,107.18087192961274,15.224274142875705,-2.8723537612533385,-5.744707522506677,
45.18,-13.8,107.30442651313962,93.50442651313962,17.37112712730323,-2.5463997485515493,-5.0927994971030985,
45.2,-18,96.27611259620285,78.27611259620285,19.406932518396655,-2.1786191520945506,-4.357238304189101,
45.22,-15.9,77.6031192101113,61.7031192101113,21.145724836459795,-1.7730925785459861,-3.5461851570919722,
45.24,-7.9,52.02850155528447,44.12850155528447,22.442041044113754,-1.3372149197402508,-2.6744298394805015,
45.26,6.4,19.60795640966589,26.007956409665887,23.158405623763258,-0.8812104530614805,-1.762420906122961,
45.28,16.2,-8.440755523522546,7.759244476477454,23.27007763262469,-0.41692562049760096,-0.8338512409952019,
45.3,22.8,-32.989250401311836,-10.189250401311835,22.855777573376347,0.04433293156240944,0.08866586312481887,
45.32,25,-52.49486794429959,-27.494867944299592,22.000936389920234,0.49290007119537527,0.9858001423907505,
45.34,34,-77.74580756616997,-43.74580756616997,20.69852963481554,0.919894731442733,1.839789462885466,
45.36,44,-102.58647904678233,-58.58647904678233,18.895206768686016,1.3158320954777487,2.6316641909554974,
45.38,47.2,-118.93091476325749,-71.73091476325749,16.680032830585617,1.671584491470465,3.34316898294093,
45.4,45.4,-128.3588690522586,-82.95886905225859,14.207134992430456,1.9804561697006255,3.960912339401251,
45.42,39.4,-131.56395925386315,-92.16395925386314,11.607906709369239,2.2386065867186224,4.477213173437245,
45.44,30.9,-130.2209497686516,-99.32094976865159,8.99005761914409,2.4445862300037557,4.8891724600075115,
45.46,19.2,-123.69472825247686,-104.49472825247686,6.450900838932807,2.5989958145845247,5.197991629169049,
45.48,8.6,-116.3702825866956,-107.7702825866956,4.050250730541082,2.7040073302792633,5.408014660558527,
45.5,-0.3,-108.96270948737568,-109.26270948737567,1.796920809800369,2.762479045682678,5.524958091365356,
45.52,-5.2,-103.859758834268,-109.05975883426801,-0.3313038734160676,2.777135215046521,5.554270430093042,
45.54,-6.9,-100.3359244064654,-107.2359244064654,-2.3732607058234017,2.750089569254126,5.500179138508252,
45.56,-7.3,-96.55886811792591,-103.85886811792591,-4.342208631067315,2.682934875885219,5.365869751770438,
45.58,-7.7,-91.30494454925459,-99.00494454925459,-6.22084675773912,2.5773043219971545,5.154608643994309,
45.6,-8.1,-84.6659729050699,-92.7659729050699,-7.980555932282365,2.4352902950969395,4.870580590193879,
45.62,-11.6,-73.69533350944516,-85.29533350944516,-9.564168996427515,2.2598430458098404,4.519686091619681,
45.64,-18.1,-58.69310527844327,-76.79310527844328,-10.8880533843064,2.055320822002501,4.110641644005002,
45.66,-25.4,-42.09453523994709,-67.49453523994708,-11.895929789490303,1.8274809902645344,3.6549619805290687,
45.68,-22.1,-35.42518255030269,-57.52518255030269,-12.671126967392802,1.5818104226957035,3.163620845391407,
45.7,-4.4,-42.47380810311915,-46.873808103119146,-13.45011687392702,1.3205979842825053,2.6411959685650106,
45.72,22.5,-57.89973448756216,-35.39973448756216,-14.453852299833832,1.0415582925448967,2.0831165850897935,
45.74,36,-59.08850042019118,-23.08850042019118,-15.623734648911366,0.7407824230574447,1.4815648461148894,
45.76,43.2,-53.12176793324405,-9.921767933244048,-16.745837332445717,0.4170867032438738,0.8341734064877476,
45.78,45.3,-41.330607855492346,3.969392144507651,-17.69036109033308,0.07272471901608582,0.14544943803217164,
45.8,47.3,-28.878820140770827,18.42117985922917,-18.392455370295714,-0.2881034455902021,-0.5762068911804042,
45.82,43.6,-10.440820804258223,33.15917919574178,-18.785651779746004,-0.6598845170906193,-1.3197690341812387,
45.84,32.4,15.430594473106327,47.83059447310632,-18.735754043057522,-1.0350985753186546,-2.070197150637309,
45.86,22.3,39.78885297515583,62.08885297515583,-18.1835595685749,-1.4042917114349787,-2.8085834228699573,
45.88,10.5,65.0244492033737,75.5244492033737,-17.135426546789603,-1.7574815725886237,-3.5149631451772474,
45.9,-4.1,91.82335994590458,87.72335994590459,-15.566948455296819,-2.084505322609488,-4.169010645218976,
45.92,-17.7,116.00545025705432,98.30545025705432,-13.48866035326723,-2.3750614106951287,-4.750122821390257,
45.94,-28.5,135.43390249964816,106.93390249964816,-10.974266825700205,-2.619690682484803,-5.239381364969606,
45.96,-32.1,145.49574775639869,113.39574775639869,-8.164970323139737,-2.8110830539732024,-5.622166107946405,
45.98,-32.3,149.85160005514697,117.55160005514698,-5.21149684502428,-2.9448477256548427,-5.889695451309685,
46,-19.9,139.39551547373225,119.49551547373224,-2.3190256897354877,-3.0201529510024403,-6.040305902004881,
46.02,0.5,118.93637004579273,119.43637004579273,0.2642931654597622,-3.040700276245197,-6.081400552490394,
46.04,15.4,102.19555774249078,117.59555774249078,2.4756124433425977,-3.013301220157173,-6.026602440314346,
46.06,18.7,95.43688949700183,114.13688949700183,4.451936915737524,-2.944025726566372,-5.888051453132744,
46.08,8.1,100.9682873274193,109.0682873274193,6.415988683981735,-2.835346470569179,-5.670692941138358,
46.1,-10.8,113.08726022435398,102.28726022435399,8.556544159499467,-2.6856211421343668,-5.3712422842687335,
46.12,-27.8,121.48432215573254,93.68432215573254,10.902259983300333,-2.491033100706369,-4.982066201412738,
46.14,-32,115.28921455374689,83.28921455374689,13.269995350395128,-2.249310547369414,-4.498621094738828,
46.16,-29.1,100.3251341255914,71.22513412559141,15.42613883718851,-1.9623492054935778,-3.9246984109871557,
46.18,-21.4,79.16216227184441,57.76216227184441,17.22101180116287,-1.635877699110064,-3.271755398220128,
46.2,-14.5,57.7062862252922,43.2062862252922,18.589696286134235,-1.2777706182370931,-2.5555412364741863,
46.22,-9.5,37.384209819353515,27.884209819353515,19.540601246580692,-0.8964676429099439,-1.7929352858198877,
46.24,-8.1,20.184521534325867,12.084521534325868,20.116288560117486,-0.4998987448429621,-0.9997974896859242,
46.26,-15.9,11.8819702172953,-4.0180297827047,20.436953477633697,-0.09436632446545024,-0.18873264893090047,
46.28,-19.8,-0.38783772374121356,-20.187837723741215,20.551894802569237,0.31552215833657915,0.6310443166731583,
46.3,-18,-18.187760026035136,-36.187760026035136,20.366138825071474,0.7247024946129863,1.4494049892259726,
46.32,-19,-32.811277233896966,-51.811277233896966,19.85614845247215,1.1269253673884227,2.2538507347768455,
46.34,-19.2,-47.60326828818449,-66.80326828818448,19.052002997251336,1.5160068818856578,3.0320137637713156,
46.36,-17.7,-63.22109781882156,-80.92109781882156,17.943759336181277,1.885964505219984,3.771929010439968,
46.38,-14.1,-79.8106469112304,-93.9106469112304,16.513441888880756,2.2305365174706044,4.461073034941209,
46.4,-13.7,-91.87444274782155,-105.57444274782155,14.796590992290236,2.5436368462823142,5.0872736925646285,
46.42,-6.1,-109.52117054253533,-115.62117054253532,12.782634859386667,2.819429104799083,5.638858209598166,
46.44,11.8,-135.49965869954002,-123.69965869954002,10.332426566965912,3.050579719062609,6.101159438125218,
46.46,27.2,-156.7106011691903,-129.51060116919032,7.410323968278609,3.2280072244150544,6.456014448830109,
46.48,40.5,-173.2465207306628,-132.7465207306628,4.110752749280078,3.3432179915906413,6.6864359831812825,
46.5,49.4,-182.61200176747212,-133.21200176747212,0.5521675242987287,3.3898471943264292,6.7796943886528584,
46.52,55.3,-186.09432076611208,-130.7943207661121,-3.134895701037113,3.364019912559045,6.72803982511809,
46.54,57.1,-182.5973071616799,-125.49730716167991,-6.821811980315033,3.264452835745524,6.528905671491048,
46.56,58.1,-175.4843986762199,-117.38439867621992,-10.40262903869403,3.092208425555433,6.184416851110866,
46.58,52.5,-159.1698088274055,-106.66980882740549,-13.749171113730284,2.85069042403119,5.70138084806238,
46.6,31.5,-125.2865023986183,-93.7865023986183,-16.593734225990524,2.547261370633982,5.094522741267964,
46.62,9.5,-88.70241333778462,-79.20241333778462,-18.733623383354555,2.193987794540531,4.387975589081062,
46.64,-10.3,-53.174290833109836,-63.47429083310983,-20.1523904250635,1.8051276564563505,3.610255312912701,
46.66,-29.3,-17.870548538655292,-47.1705485386553,-20.862838818781153,1.394975364017904,2.789950728035808,
46.68,-43.6,12.809501613064976,-30.790498386935027,-20.913449288037057,0.9772124829497217,1.9544249658994435,
46.7,-54.8,39.998525655171406,-14.801474344828591,-20.385369015354694,0.5642242999158043,1.1284485998316085,
46.72,-58.1,58.560205356119134,0.4602053561191326,-19.39978170524179,0.1663727927098394,0.3327455854196788,
46.74,-49.8,64.61373113240522,14.813731132405223,-18.168042340356546,-0.20930544774614396,-0.4186108954922879,
46.76,-29.3,57.56222831849576,28.26222831849576,-16.946282745847537,-0.5604486986081848,-1.1208973972163696,
46.78,-11.5,52.32040149110677,40.82040149110677,-15.847456447751512,-0.8883860905441753,-1.7767721810883506,
46.8,4.6,47.97818144480176,52.578181444801764,-14.844470618392426,-1.1953053612056146,-2.390610722411229,
46.82,15.3,48.25098517964211,63.55098517964211,-13.882178952147987,-1.4825718569110187,-2.9651437138220373,
46.84,24.6,49.1544610511131,73.75446105111311,-12.908124489840434,-1.7504748913309027,-3.5009497826618055,
46.86,29,54.12321602449389,83.1232160244939,-11.875347719084363,-1.9983096134201508,-3.9966192268403016,
46.88,35.4,56.23984321868917,91.63984321868917,-10.771717126652533,-2.22478026187752,-4.44956052375504,
46.9,41.9,57.364361682314154,99.26436168231416,-9.6356750776425,-2.4288541839204703,-4.8577083678409405,
46.92,36.8,69.03636259267013,105.83636259267013,-8.371667834892657,-2.6089276130458217,-5.217855226091643,
46.94,16.3,94.75371716271368,111.05371716271368,-6.7337670373388185,-2.759981961768136,-5.519963923536272,
46.96,-2,116.64132803918457,114.64132803918457,-4.619816585319835,-2.8735177979947224,-5.747035595989445,
46.98,-11.9,128.25632168908118,116.35632168908117,-2.170840088037178,-2.9414243647282925,-5.882848729456585,
47,-18.5,134.52177619337644,116.02177619337644,0.45694089078739797,-2.9585633567007905,-5.917126713401581,
47.02,-17.8,131.43233360938726,113.63233360938726,3.116481988815035,-2.922829127904766,-5.845658255809532,
47.04,-8.1,117.42546361037327,109.32546361037328,5.605059961012641,-2.835613708406489,-5.671227416812978,
47.06,4,99.31438749659581,103.31438749659581,7.772458472082332,-2.7018385240755394,-5.403677048151079,
47.08,11.3,84.5232257308693,95.8232257308693,9.610834604356983,-2.5280055933111463,-5.0560111866222925,
47.1,10.2,76.81724662163266,87.01724662163267,11.224239327882003,-2.3196548539887565,-4.639309707977513,
47.12,0.5,76.46521423119174,76.96521423119174,12.757063936410248,-2.0798418213458336,-4.159683642691667,
47.14,-10.3,76.01553718793758,65.71553718793758,14.28187145060154,-1.8094524674757158,-3.6189049349514315,
47.16,-14.5,67.87064994453685,53.37064994453685,15.720733321926286,-1.5094264197504377,-3.0188528395008754,
47.18,-11.5,51.616598499074904,40.116598499074904,16.915605806362404,-1.1830630284675507,-2.3661260569351015,
47.2,-1.5,27.76260232919226,26.26260232919226,17.709397814645076,-0.836812992257476,-1.673625984514952,
47.22,10.7,1.4751619754837308,12.17516197548373,18.001775457691835,-0.47970125953410686,-0.9594025190682137,
47.24,17.9,-19.707214447931506,-1.807214447931507,17.819454932967357,-0.12148895562751494,-0.24297791125502988,
47.26,17.1,-32.525317541394614,-15.425317541394612,17.297129613074095,0.2296768898328996,0.4593537796657992,
47.28,2.3,-30.91507829873231,-28.61507829873231,16.662725654672826,0.5692754425103689,1.1385508850207378,
47.3,-11.4,-29.9102007883775,-41.3102007883775,16.054472863801728,0.8964474276951144,1.7928948553902289,
47.32,-20.4,-33.0835143623435,-53.4835143623435,15.424535712294517,1.2112375134560769,2.4224750269121538,
47.34,-17.5,-47.46641712210664,-64.96641712210663,14.619036397450015,1.5116732345535222,3.0233464691070444,
47.36,-1.7,-73.74404310434218,-75.44404310434219,13.406931795185528,1.7919329164798776,3.5838658329597552,
47.38,15.9,-100.46287957086388,-84.56287957086387,11.664862568433467,2.042650860116068,4.085301720232136,
47.4,25.9,-117.9174147272351,-92.01741472723509,9.481059625452477,2.254110082054927,4.508220164109854,
47.42,25.5,-123.13263500175643,-97.63263500175643,7.070559128162563,2.4196262695910775,4.839252539182155,
47.44,10.4,-111.86950579926858,-101.46950579926857,4.720537720152313,2.5375372380742265,5.075074476148453,
47.46,-7.8,-95.8734224140598,-103.6734224140598,2.6431084380190293,2.61117369965594,5.22234739931188,
47.48,-17.5,-86.88610068512133,-104.38610068512133,0.815513207027218,2.6457599161064023,5.2915198322128045,
47.5,-20.2,-83.5237656560222,-103.72376565602221,-0.8885854563842173,2.6450291936128325,5.290058387225665,
47.52,-15.9,-85.7986865303711,-101.6986865303711,-2.5818099782481507,2.610325239266509,5.220650478533018,
47.54,-16.1,-82.2816993244346,-98.3816993244346,-4.262613836796207,2.541881001116065,5.08376200223213,
47.56,-16.2,-77.60471539231946,-93.80471539231947,-5.8614779839637485,2.4406400829084656,4.881280165816931,
47.58,-24.6,-63.558087347501306,-88.15808734750131,-7.273106011361956,2.3092942429552084,4.618588485910417,
47.6,-29.6,-51.97537218365993,-81.57537218365994,-8.428440606673568,2.1522787767748532,4.3045575535497065,
47.62,-26.7,-47.466904890182704,-74.1669048901827,-9.422863377411995,1.9737657369339976,3.947531473867995,
47.64,-21.5,-44.526807805133714,-66.02680780513371,-10.342800504365158,1.776109098116226,3.552218196232452,
47.66,-16.4,-40.81797179210085,-57.21797179210085,-11.196248300337503,1.5607186100691994,3.121437220138399,
47.68,-13,-34.822445959270304,-47.822445959270304,-11.952652477851215,1.3292296022873122,2.6584592045746245,
47.7,-11.8,-26.155613064879173,-37.955613064879174,-12.56243306809271,1.084078746827873,2.168157493655746,
47.72,-11,-16.74865846860316,-27.74865846860316,-12.991475783427534,0.8285396583126705,1.657079316625341,
47.74,-11.7,-5.668865271967868,-17.368865271967866,-13.215651020833244,0.5664683902700628,1.1329367805401256,
47.76,-19.4,12.32822262575105,-7.071777374248949,-13.149057447295412,0.30282130558877624,0.6056426111775525,
47.78,-19.8,22.797628834014528,2.9976288340145274,-12.797798932697756,0.04335274178884455,0.0867054835776891,
47.8,-16.5,29.177949247321777,12.677949247321777,-12.278043151884393,-0.20740567905697696,-0.4148113581139539,
47.82,-9.9,31.794865756458737,21.894865756458735,-11.668315001846588,-0.4468692605942868,-0.8937385211885736,
47.84,-5.8,36.36123183568687,30.561231835686872,-10.986754025925132,-0.6734199508720039,-1.3468399017440078,
47.86,-4.6,43.18979064059279,38.58979064059279,-10.191243801162335,-0.8851999291428786,-1.7703998582857572,
47.88,-6.7,52.553333245383755,45.85333324538375,-9.23381256230257,-1.0794504927775277,-2.1589009855550554,
47.9,-13.4,65.57084121972548,52.17084121972548,-8.052570817651477,-1.2523143265770682,-2.5046286531541364,
47.92,-16.3,73.72096062918041,57.42096062918041,-6.6596527991624175,-1.399436562745207,-2.798873125490414,
47.94,-15.3,76.80913046473066,61.50913046473066,-5.154351888223307,-1.5175766096190644,-3.0351532192381288,
47.96,-12.8,77.19249438491718,64.39249438491719,-3.6143356397268285,-1.6052634848985659,-3.2105269697971317,
47.98,-13.6,79.62454752581198,66.02454752581198,-2.046165220619537,-1.6618684935020296,-3.323736987004059,
48,-16.5,82.87077395927213,66.37077395927213,-0.4212120057686961,-1.686542265765912,-3.373084531531824,
48.02,-20.3,85.69008720917216,65.39008720917217,1.2643966059157468,-1.6781104197644414,-3.356220839528883,
48.04,-21.4,84.48724883996954,63.08724883996954,2.966169966407164,-1.6358047540412122,-3.2716095080824243,
48.06,-23.2,82.66483371989423,59.46483371989423,4.6376907920058015,-1.5597661464570827,-3.1195322929141653,
48.08,-28.5,83.02129526171714,54.52129526171714,6.294552081821915,-1.4504437177188056,-2.9008874354376113,
48.1,-25.7,74.08603279266322,48.386032792663215,7.865625362365718,-1.3088419432769294,-2.6176838865538588,
48.12,-19.8,60.99677059087121,41.19677059087121,9.216453396201063,-1.1380211556912616,-2.276042311382523,
48.14,-13.8,46.95124657232011,33.151246572320105,10.295933567832975,-0.9428972860509213,-1.8857945721018425,
48.16,-8,32.474025908542124,24.474025908542124,11.090186292641597,-0.7290360874461755,-1.458072174892351,
48.18,4.8,10.687504748911579,15.48750474891158,11.521801599216134,-0.5029162085275982,-1.0058324170551964,
48.2,18.3,-11.799205437453878,6.5007945625461225,11.510684592330712,-0.27259134661212975,-0.5451826932242595,
48.22,28.7,-30.876232772631862,-2.176232772631863,11.083930210229855,-0.04664519858652407,-0.09329039717304814,
48.24,33.7,-43.99774239705173,-10.297742397051728,10.33519045853302,0.16754600810110468,0.33509201620220935,
48.26,27.6,-45.37421307890946,-17.77421307890946,9.441470903773409,0.36531262172416895,0.7306252434483379,
48.28,9.4,-34.080150987345206,-24.680150987345208,8.646927263110863,0.5461966033930117,1.0923932067860234,
48.3,-7.7,-23.41451908614817,-31.11451908614817,8.071980562375929,0.7133856816478795,1.426771363295759,
48.32,-16.9,-20.259234391585363,-37.15923439158536,7.635243027598594,0.8704579175476248,1.7409158350952496,
48.34,-20.2,-22.639733744260752,-42.839733744260755,7.206253346240133,1.018872881286012,2.037745762572024,
48.36,-23.3,-24.85156587207018,-48.15156587207018,6.731340350076824,1.1582488182491815,2.316497636498363,
48.38,-23.3,-29.72090011425581,-53.02090011425581,6.185615690213564,1.2874183786520852,2.5748367573041704,
48.4,-11.4,-45.839775396730005,-57.23977539673,5.4300089351037055,1.4035746249052579,2.8071492498105157,
48.42,4.5,-65.08023051180159,-60.58023051180159,4.32080887601839,1.5010828030164787,3.0021656060329573,
48.44,25.2,-87.90538279012958,-62.705382790129576,2.790952742999078,1.5722004192066534,3.144400838413307,
48.46,38.9,-102.28365659879715,-63.38365659879715,0.8890623491098106,1.6090005701277423,3.2180011402554847,
48.48,47.3,-109.72431061515654,-62.42431061515654,-1.2310173230297263,1.6055810203885432,3.2111620407770864,
48.5,52.2,-111.93861719982276,-59.738617199822755,-3.4476466011795193,1.5587943811464509,3.1175887622929017,
48.52,50.9,-106.26634954361037,-55.366349543610376,-5.62969626861385,1.468020952448517,2.936041904897034,
48.54,46,-95.41977958059114,-49.41977958059114,-7.646557559855865,1.33525841416382,2.67051682832764,
48.56,42.9,-84.93838284880194,-42.03838284880194,-9.450139184149796,1.1642914467237633,2.3285828934475266,
48.58,42.9,-76.26991120542708,-33.36991120542708,-11.062222124692086,0.9591678336353444,1.9183356672706888,
48.6,46.3,-69.83412049528455,-23.534120495284554,-12.523262441699202,0.7233129879714315,1.446625975942863,
48.62,46,-58.706764720845534,-12.706764720845534,-13.808671293860503,0.4599936506158344,0.9199873012316688,
48.64,36.5,-37.662844658825655,-1.1628446588256551,-14.772367387657214,0.17418326380065724,0.3483665276013145,
48.66,25.4,-14.6021797494932,10.797820250506799,-15.295017631740402,-0.12649058639331895,-0.2529811727866379,
48.68,15.6,7.234370559267001,22.834370559267,-15.368695723642665,-0.4331277199471496,-0.8662554398942992,
48.7,13.2,21.49085484778372,34.69085484778372,-15.081443469572157,-0.7376291118792978,-1.4752582237585956,
48.72,10.8,35.30158038767628,46.10158038767628,-14.513519117217557,-1.033578737747195,-2.06715747549439,
48.74,4.9,51.9126454119035,56.812645411903496,-13.64137685922176,-1.3151276975115882,-2.6302553950231764,
48.76,2.6,64.03836350519497,66.63836350519496,-12.481866770050775,-1.5763601338043136,-3.1527202676086272,
48.78,2.4,73.00014411446283,75.40014411446283,-11.111481693854197,-1.8122936184433633,-3.6245872368867267,
48.8,1.8,81.14947960825258,82.94947960825257,-9.569985456627043,-2.019108289948176,-4.038216579896352,
48.82,-1.2,90.34107023508412,89.14107023508411,-7.855079958193675,-2.1933589440963828,-4.3867178881927655,
48.84,4.9,89.07317440227085,93.97317440227086,-6.060937511820126,-2.3325191187965206,-4.665038237593041,
48.86,16,81.48406128476825,97.48406128476825,-4.355365154949735,-2.436682145464219,-4.873364290928438,
48.88,16.9,82.74443850080615,99.64443850080616,-2.713080157093991,-2.5073665985846567,-5.014733197169313,
48.9,6.2,94.16036488533767,100.36036488533767,-0.9440321232325524,-2.5439377213879224,-5.087875442775845,
48.92,-5.6,105.11674322556951,99.51674322556951,1.0487389578765196,-2.5428906530414825,-5.085781306082965,
48.94,-5.9,103.00254274107411,97.1025427410741,3.129931817542956,-2.501103945287288,-5.002207890574576,
48.96,7.6,85.66817816447755,93.26817816447755,5.016639026598472,-2.419638236845874,-4.839276473691748,
48.98,24.7,63.562087344846084,88.26208734484608,6.5089416816917085,-2.304382429762972,-4.608764859525944,
49,32.2,50.10009813802711,82.30009813802711,7.645563536520441,-2.1628373775808503,-4.3256747551617005,
49.02,27.9,47.609265276936256,75.50926527693625,8.622657170670074,-2.000155170508945,-4.00031034101789,
49.04,16,51.904962511508394,67.90496251150839,9.617799448554521,-1.817750604316699,-3.635501208633398,
49.06,2.6,56.84671576380329,59.44671576380329,10.705316231307638,-1.6145194475180775,-3.229038895036155,
49.08,-6.3,56.42558577221109,50.125585772211096,11.838039246667782,-1.3890858927383234,-2.778171785476647,
49.1,-8,48.01783457704641,40.01783457704641,12.882473450160356,-1.1418807657700418,-2.2837615315400837,
49.12,-8.5,37.733855899647416,29.233855899647416,13.739990354927293,-0.8756561277191652,-1.7513122554383305,
49.14,-12.5,30.390450006075596,17.890450006075596,14.421233413984524,-0.594043890030047,-1.188087780060094,
49.16,-20.1,26.182726173077796,6.082726173077795,14.986965175776058,-0.29996190413244117,-0.5999238082648823,
49.18,-24.3,18.24408518165418,-6.055914818345819,15.431233289323378,0.004220080518553221,0.008440161037106443,
49.2,-23.4,5.043992138812632,-18.356007861187365,15.664114062528046,0.3151735540370675,0.630347108074135,
49.22,-14.9,-15.642561193371487,-30.542561193371487,15.558128371982457,0.6273959783821725,1.254791956764345,
49.24,4.9,-47.09180575308634,-42.19180575308634,14.93078470251788,0.932285109127176,1.864570218254352,
49.26,15.6,-68.59808263233826,-52.99808263233826,13.773885818663633,1.219331814338991,2.438663628677982,
49.28,14.7,-77.42021260094621,-62.72021260094621,12.313702866330788,1.4802077011889352,2.9604154023778704,
49.3,1.4,-72.72022018676695,-71.32022018676695,10.812298538453657,1.7114677152367797,3.4229354304735593,
49.32,-11.2,-67.60171549440408,-78.80171549440408,9.409079181641946,1.9136814924377357,3.8273629848754713,
49.34,-18.4,-66.79474486825383,-85.19474486825382,8.065114578015367,2.0884234300343087,4.1768468600686175,
49.36,-18.7,-71.76559848385743,-90.46559848385743,6.679511144494254,2.235869687259405,4.47173937451881,
49.38,-13.7,-80.81669743588937,-94.51669743588937,5.153688185296786,2.3542016805573156,4.708403361114631,
49.4,-9.4,-87.85329448296498,-97.25329448296499,3.4669882661082423,2.4404084450713657,4.880816890142731,
49.42,-5.2,-93.36911131078087,-98.56911131078087,1.6547642081707838,2.491625969814156,4.983251939628312,
49.44,-2.3,-96.10410035503179,-98.40410035503179,-0.2399679084873425,2.5057739328109907,5.011547865621981,
49.46,-3.4,-93.37000798894064,-96.77000798894065,-2.1347089919270665,2.4820271638068463,4.964054327613693,
49.48,-9.4,-84.35977525787366,-93.75977525787367,-3.9120068243952097,2.4215600056436233,4.843120011287247,
49.5,-11.6,-77.84773418788166,-89.44773418788165,-5.534081918852763,2.3270991182111436,4.654198236422287,
49.52,-10.4,-73.52706303657445,-83.92706303657445,-7.047829891097324,2.201280000111643,4.402560000223286,
49.54,-7.5,-69.7719198048579,-77.2719198048579,-8.480819719511647,2.045993504005553,4.091987008011106,
49.56,-14.1,-55.57989369373759,-69.67989369373758,-9.734337854497602,1.8638419282654606,3.727683856530921,
49.58,-27.4,-34.006940927121825,-61.40694092712182,-10.630206200706196,1.6601964877134228,3.3203929754268455,
49.6,-29.7,-22.916763368534756,-52.616763368534755,-11.199443243662762,1.4418999932697332,2.8837999865394663,
49.62,-27.1,-16.393599989368248,-43.49359998936825,-11.59254687724179,1.2139800920606876,2.427960184121375,
49.64,-21.9,-12.23418593072759,-34.13418593072759,-11.878824736442748,0.9792663759238421,1.9585327518476843,
49.66,-15.9,-8.707386802183708,-24.607386802183708,-12.08824046377186,0.739595723921696,1.479191447843392,
49.68,-11,-3.9863832038867297,-14.98638320388673,-12.215178163832565,0.4965615376456518,0.9931230752913036,
49.7,-10.5,5.10550088729625,-5.39449911270375,-12.20398698699847,0.25236988613734146,0.5047397722746829,
49.72,-11.6,15.632388036618954,4.032388036618954,-11.996608097759317,0.010363935289763598,0.020727870579527196,
49.74,-13,26.135076326665448,13.135076326665448,-11.578933454126473,-0.22539148022909433,-0.45078296045818866,
49.76,-13.7,35.46165003419482,21.76165003419482,-10.96296619051787,-0.45081047667553775,-0.9016209533510755,
49.78,-9.7,39.525808239257024,29.825808239257025,-10.213091607783351,-0.6625710546585499,-1.3251421093170999,
49.8,-9.3,46.49389483332725,37.19389483332725,-9.352894577057508,-0.8582309165069586,-1.7164618330139172,
49.82,-12.2,55.94376661750459,43.74376661750459,-8.32851796254919,-1.0350450419030257,-2.0700900838060514,
49.84,-12.8,62.18254383515796,49.38254383515796,-7.147254858022565,-1.1898027701087432,-2.3796055402174865,
49.86,-12.4,66.4169243777656,54.0169243777656,-5.86126017589333,-1.3198879204479022,-2.6397758408958043,
49.88,-11.2,68.79306778912138,57.59306778912138,-4.50916025422446,-1.4235921247490801,-2.8471842494981603,
49.9,-10.4,70.47238463462604,60.07238463462604,-3.1165057299869856,-1.4998487845911948,-2.9996975691823895,
49.92,-7.1,68.57187236109665,61.47187236109665,-1.7260631600297587,-1.5482744734913623,-3.0965489469827245,
49.94,-3.1,64.92310116533777,61.82310116533777,-0.39111342476541444,-1.569446239339314,-3.138892478678628,
49.96,-0.3,61.47223225276023,61.17223225276023,0.8728399094155657,-1.5646289744928124,-3.1292579489856247,
49.98,-1.5,61.0370083025347,59.5370083025347,2.097932314968515,-1.5349212522489715,-3.069842504497943,
50,-4.7,61.62960566730898,56.92960566730898,3.324598454666952,-1.4806959445526167,-2.9613918891052333,
50.02,-5.2,58.5929074506622,53.3929074506622,4.526823585846664,-1.4021817241474805,-2.804363448294961,
50.04,2,47.06245206062148,49.06245206062148,5.5833771809595,-1.301079716479419,-2.602159432958838,
50.06,11,33.10151639428366,44.10151639428366,6.385016865508551,-1.1813957760147384,-2.362791552029477,
50.08,21.6,17.145888765361757,38.745888765361755,6.887490917105005,-1.048670698188603,-2.097341396377206,
50.1,25.8,7.357375207991425,33.15737520799143,7.132523556838537,-0.9084705534491675,-1.816941106898335,
50.12,22.5,4.933864376471725,27.433864376471725,7.255435952683168,-0.7645909583539504,-1.5291819167079008,
50.14,15.6,6.010691171805938,21.61069117180594,7.3648815081659444,-0.6183877837454592,-1.2367755674909184,
50.16,10.9,4.817796558325951,15.71779655832595,7.473166385467263,-0.47000730480912717,-0.9400146096182543,
50.18,9.5,0.30073992682286466,9.800739926822864,7.524351750318751,-0.320032123451267,-0.640064246902534,
50.2,10.1,-6.163838383254024,3.9361616167459754,7.4657207657544395,-0.1701313982905351,-0.3402627965810702,
50.22,10.3,-12.091173545035367,-1.7911735450353667,7.283170646471546,-0.02264248416827526,-0.04528496833655052,
50.24,8.1,-15.416932547133861,-7.316932547133861,7.008089585549854,0.12027011815193873,0.24054023630387747,
50.26,6.2,-18.772203190475274,-12.572203190475275,6.666198228173762,0.2570129962891749,0.5140259925783498,
50.28,0.1,-17.66340834103653,-17.563408341036528,6.301842112858644,0.38669339969949895,0.7733867993989979,
50.3,-9.3,-13.027040440365091,-22.327040440365092,5.994937625044628,0.5096611970785316,1.0193223941570633,
50.32,-18.2,-8.712682398163105,-26.912682398163106,5.7775403966593455,0.6273859772955713,1.2547719545911427,
50.34,-26.8,-4.590105065908265,-31.390105065908266,5.644512522018632,0.7416065064823512,1.4832130129647023,
50.36,-25.6,-10.100674909063954,-35.700674909063956,5.4976047222689095,0.8530276789252266,1.7060553578504531,
