T,Sx,Sv,Sa
4.11,19.182286167167355,42.18495458375849,273.21923950113063
4.12,19.188952775131845,42.047840755275786,273.0540153995445
4.13,19.195209927077613,41.91029900233462,272.88901439689
4.14,19.201004615312254,41.772295999186575,272.72411304973656
4.15,19.2062861141612,41.63380534528502,272.5591940771429
4.16,19.211006173930436,41.49480746188972,272.39414675435785
4.17,19.215119195019444,41.355289457372095,272.22886725174925
4.18,19.21858238230519,41.21524496358216,272.06325892042526
4.19,19.221611968863872,41.074673945651945,271.89723252620075
4.2,19.226219962466306,40.93358248760849,271.7307064337206
4.21,19.230060961253148,40.79198255615593,271.56360674269513
4.22,19.23310350362703,40.64989174495898,271.3958673783214
4.23,19.235319371256516,40.507333001724405,271.2274301380677
4.24,19.236683640116343,40.36433434032882,271.0582446970777
4.25,19.237174714625976,40.220928540185604,270.88826857451863
4.26,19.236774345518278,40.07893669214692,270.71746706324296
4.27,19.23546763211083,39.937364334665105,270.5458131251674
4.28,19.233243009688582,39.79543998553457,270.37328725479
4.29,19.230092222735564,39.65321151545684,270.1998773132692
4.3,19.226010284778635,39.5107300521485,270.02557833548104
4.31,19.22099542562531,39.368049648286444,269.8503923124501
4.32,19.215049026792247,39.225226949153175,269.67432795151876
4.33,19.20817554593152,39.08232086154662,269.4974004165785
4.34,19.200382431066384,38.93939222542124,269.3196310506368
4.35,19.19168002545131,38.79650348963385,269.14104708293877
4.36,19.182081463867625,38.65371839306789,268.96168132279433
4.37,19.17160256116069,38.51110165231327,268.7815718421948
4.38,19.16026169381631,38.368718656983724,268.6007616492261
4.39,19.148079675360744,38.22663517365554,268.419298354205
4.4,19.13507962635498,38.08491705931896,268.23723383038225
4.41,19.121286839736346,37.943629985140234,268.05462387096895
4.42,19.106728642240554,37.8028391712409,267.871527844153
4.43,19.091434252616683,37.79605733300045,267.688008347682
4.44,19.07543463732327,37.83612362140285,267.5041308644971
4.45,19.058762364369496,37.87475962784545,267.319963420807
4.46,19.041451455938862,37.91196002791506,267.1355762479026
4.47,19.02353724040564,37.947722893455946,266.9510414489148
4.48,19.005056204325825,37.98204963032784,266.7664326716306
4.49,18.98604584495512,38.0149449060856,266.5818247883886
4.5,18.96654452381749,38.04641656832074,266.3972935839865
4.51,18.94659132181691,38.076475554400325,266.21291545244657
4.52,18.926225896354932,38.10513579333215,266.0287671033966
4.53,18.905488340886553,38.13241410047567,265.84492527874386
4.54,18.884419047316058,38.15833006580689,265.6614664802363
4.55,18.863058571603975,38.18290593643078,265.4784667084275
4.56,18.841447502927224,38.20616649402011,265.2960012134874
4.57,18.819626336703706,38.22813892784159,265.1141442582276
4.58,18.797635351764423,38.24885270401138,264.93296889364206
4.59,18.775514491926952,38.26833943160204,264.75254674719514
4.6,18.753303252196346,38.28663272620131,264.57294782403085
4.61,18.731040569792523,38.30376807150099,264.3942403212125
4.62,18.708764720176195,38.31978267947029,264.21649045505
4.63,18.686513218220338,38.33471534964529,264.0397623015167
4.64,18.664322724649104,38.34860632804022,263.86411764970944
4.65,18.642228957841922,38.36149716616213,263.68961586825816
4.66,18.620266611078982,38.37343058058556,263.5163137845508
4.67,18.598469275280276,38.38445031351766,263.3442655765957
4.68,18.576869367271826,38.394600994759195,263.1735226773116
4.69,18.555498063590896,38.403928005441564,263.00413369099795
4.7,18.53565098814967,38.412477343894146,262.83614432171106
4.71,18.516114970070365,38.42029549397205,262.6695973132417
4.72,18.49686672339944,38.42742929614857,262.504532400366
4.73,18.477932729980655,38.43392582165296,262.3409862710206
4.74,18.45933800536324,38.43983224991006,262.1789925390321
4.75,18.44110606259427,38.445195749514625,262.01858172701446
4.76,18.42325888119037,38.45006336295035,261.8597812590353
4.77,18.405816881186922,38.45448189524155,261.70261546263816
4.78,18.3887989021517,38.45849780670333,261.5471055797987
4.79,18.372222187040236,38.46215710993565,261.39326978638593
4.8,18.35610237076052,38.46550527118582,261.2411232196927
4.81,18.34045347330689,38.468587116184935,261.09067801359714
4.82,18.325287897315167,38.471446740544664,260.9419433409131
4.83,18.31061642988514,38.474127424783006,260.79492546249026
4.84,18.296448248510142,38.476671554030176,260.6496277826214
4.85,18.28279093094932,38.47912054244991,260.5060509103217
4.86,18.26965046887365,38.481514762394966,260.364192726045
4.87,18.25703128511334,38.48389347830182,260.2240484534103
4.88,18.244936254332057,38.48629478531511,260.0856107355155
4.89,18.233366726950887,38.48875555261867,259.9488697154245
4.9,18.222322556144125,38.49131137143904,259.8138131204218
4.91,18.211802127727573,38.49399650767393,259.6804263496373
4.92,18.20180239276073,38.49684385908908,259.5486925646544
4.93,18.192318902683684,38.499884917015585,259.4185927827252
4.94,18.183345846811307,38.50314973247105,259.2901059722277
4.95,18.17487609200784,38.50666688661957,259.1632091500113
4.96,18.166901224367468,38.510463465477045,259.03787748028986
4.97,18.159411592728336,38.51456503876197,258.9140843747533
4.98,18.15239635384983,38.5189956427847,258.7918015935817
4.99,18.14584351908663,38.523777767262885,258.6709993470604
5,18.139740002395403,38.5289323459453,258.55164639750507
