t,ytt,xtt,xt,x,f
48.64,36.5,-6.433000812,-7.072407741,-2.401170003,-1.416481402
48.66,25.4,8.14424523,-7.055295297,-2.542447034,-1.592898991
48.68,15.6,21.26228831,-6.761229961,-2.680612286,-1.765430793
48.7,13.2,26.73416352,-6.281265443,-2.81103724,-1.928297012
48.72,10.8,31.91145378,-5.69480927,-2.930797988,-2.077846462
48.74,4.9,40.22618487,-4.973432883,-3.037480409,-2.211064548
48.76,2.6,44.51667128,-4.126004322,-3.128474781,-2.324692415
48.78,2.4,46.25656361,-3.218271973,-3.201917544,-2.416402972
48.8,1.8,47.93037782,-2.276402558,-3.256864289,-2.485016902
48.82,-1.2,51.51126305,-1.28198615,-3.292448176,-2.529451752
48.84,4.9,45.51506842,-0.311722835,-3.308385266,-2.549352955
48.86,16,34.13514417,0.484779291,-3.306654702,-2.545891826
48.88,16.9,32.27582303,1.148888963,-3.290318019,-2.513218461
48.9,6.2,41.49931835,1.886640377,-3.259962726,-2.452507874
48.92,-5.6,51.09506624,2.812584223,-3.21297048,-2.358523382
48.94,-5.9,48.40641093,3.807598994,-3.146768648,-2.226119718
48.96,7.6,31.28501255,4.604513229,-3.062647525,-2.057877473
48.98,24.7,10.22903943,5.019653749,-2.966405856,-1.865394134
49,32.2,-1.303207676,5.108912066,-2.865120197,-1.662822818
49.02,27.9,-1.019119808,5.085688791,-2.763174189,-1.4589308
49.04,16,6.820606831,5.143703662,-2.660880264,-1.254342951
49.06,2.6,15.98330624,5.371742792,-2.5557258,-1.044034022
49.08,-6.3,20.3614483,5.735190338,-2.444656469,-0.82189536
49.1,-8,17.24290243,6.111233845,-2.326192227,-0.584966876
49.12,-8.5,12.68667649,6.410529634,-2.200974592,-0.334531606
49.14,-12.5,11.43892971,6.651785696,-2.070351439,-0.0732853
49.16,-20.1,13.59369463,6.90211194,-1.934812462,0.197792653
49.18,-24.3,12.14535783,7.159502464,-1.794196318,0.364611639
49.2,-23.4,10.65137231,7.387469765,-1.648726596,0.537188635
49.22,-14.9,-1.357294922,7.480410539,-1.500047793,0.713572701
49.24,4.9,-24.52498236,7.221587766,-1.35302781,0.887988837
49.26,15.6,-38.27779329,6.59356001,-1.214876332,1.051883884
49.28,14.7,-40.05500898,5.810231987,-1.090838412,1.199035409
49.3,1.4,-29.11342276,5.11854767,-0.981550616,1.328688228
49.32,-11.2,-18.66010803,4.640812362,-0.883957015,1.444467719
49.34,-18.4,-13.46512535,4.319560028,-0.794353291,1.550768475
49.36,-18.7,-15.03867959,4.034521979,-0.710812471,1.649876547
49.38,-13.7,-21.73535703,3.666781612,-0.633799435,1.741240427
49.4,-9.4,-27.49446981,3.174483344,-0.565386786,1.822401299
49.42,-5.2,-32.86463917,2.570892254,-0.50793303,1.890561164
49.44,-2.3,-36.6043335,1.876202528,-0.463462082,1.943318964
49.46,-3.4,-36.00221293,1.150137063,-0.433198686,1.979221734
49.48,-9.4,-30.19366551,0.488178279,-0.416815533,1.998657774
49.5,-11.6,-27.91749635,-0.09293334,-0.412863083,2.003346735
49.52,-10.4,-28.77659674,-0.659874271,-0.420391159,1.988290583
49.54,-7.5,-30.51986495,-1.252838887,-0.439518291,1.95003632
49.56,-14.1,-22.52130438,-1.783250581,-0.469879186,1.88931453
49.58,-27.4,-7.580984128,-2.084273466,-0.508554426,1.811964049
49.6,-29.7,-3.54940616,-2.195577369,-0.551352934,1.726367033
49.62,-27.1,-4.354844699,-2.274619877,-0.596054907,1.636963088
49.64,-21.9,-7.666102134,-2.394829346,-0.642749399,1.543574103
49.66,-15.9,-11.62632648,-2.587753632,-0.692575229,1.443922444
49.68,-11,-14.28315513,-2.846848448,-0.74692125,1.335230402
49.7,-10.5,-12.32998009,-3.1129798,-0.806519532,1.216033837
49.72,-11.6,-8.610456639,-3.322384167,-0.870873172,1.087326558
49.74,-13,-4.48613102,-3.453350044,-0.938630514,0.951811874
49.76,-13.7,-1.017003285,-3.508381387,-1.008247828,0.812577245
49.78,-9.7,-2.221899325,-3.540770413,-1.078739346,0.671594209
49.8,-9.3,0.189466747,-3.561094739,-1.149757998,0.529556906
49.82,-12.2,5.854548237,-3.500654589,-1.220375491,0.388321919
49.84,-12.8,9.103114764,-3.351077959,-1.288892816,0.251287269
49.86,-12.4,11.19238422,-3.148122969,-1.353884826,0.12130325
49.88,-11.2,12.29675908,-2.913231536,-1.414498371,7.62E-05
49.9,-10.4,13.597112,-2.654292825,-1.470173614,-0.111274327
49.92,-7.1,12.19380965,-2.396383609,-1.520680379,-0.175282128
49.94,-3.1,8.364892561,-2.190796586,-1.566552181,-0.233415987
49.96,-0.3,6.578752227,-2.041360139,-1.608873748,-0.287050594
49.98,-1.5,8.715915163,-1.888413465,-1.648171484,-0.336853065
50,-4.7,12.74263977,-1.673827915,-1.683793898,-0.381997757
50.02,-5.2,13.9332954,-1.407068564,-1.714602863,-0.421042311
50.04,2,7.320323831,-1.194532371,-1.740618872,-0.454012697
50.06,11,-1.116172738,-1.13249086,-1.763889104,-0.483503329
50.08,21.6,-11.08244803,-1.254477068,-1.787758784,-0.513753647
50.1,25.8,-14.51397026,-1.510441251,-1.815407967,-0.548793773
50.12,22.5,-10.32161638,-1.758797117,-1.84810035,-0.590225205
50.14,15.6,-2.471271605,-1.886725997,-1.884555582,-0.636425337
50.16,10.9,3.168846361,-1.87975025,-1.922220344,-0.684158321
50.18,9.5,5.461822285,-1.793443563,-1.958952282,-0.730709127
50.2,10.1,5.697702649,-1.681848314,-1.993705201,-0.774751899
50.22,10.3,6.273285204,-1.562138435,-2.026145068,-0.815863314
50.24,8.1,9.169869517,-1.407706888,-2.055843522,-0.853500504
50.26,6.2,11.65955147,-1.199412678,-2.081914717,-0.886540828
50.28,0.1,18.19535792,-0.900863584,-2.10291748,-0.91315787
50.3,-9.3,27.79302125,-0.440979793,-2.116335914,-0.930163204
50.32,-18.2,36.5595488,0.202545908,-2.118720253,-0.933184904
50.34,-26.8,44.61156679,1.014257063,-2.106552223,-0.908848845
50.36,-25.6,41.69070631,1.877279794,-2.077636854,-0.851018108
50.38,-21,35.01645865,2.644351444,-2.032420542,-0.760585483
50.4,-22.5,33.89670765,3.333483107,-1.972642196,-0.641028792
50.42,-18.3,26.59781312,3.938428315,-1.899923082,-0.495590563
50.44,-9.3,14.1734919,4.346141365,-1.817077385,-0.32989917
50.46,-3.4,4.696283959,4.534839124,-1.728267581,-0.15227956
50.48,1.1,-3.394329656,4.547858667,-1.637440603,0.029374396
50.5,1.7,-7.501086796,4.438904502,-1.547572971,0.142673966
50.52,1.1,-7.372697492,4.290166659,-1.460282259,0.252724714
50.54,1.8,-10.11214978,4.115318186,-1.376227411,0.358695885
50.56,5.2,-15.42046076,3.859992081,-1.296474308,0.459243681
50.58,4,-15.96958197,3.546091654,-1.222413471,0.552615019
50.6,-4.4,-9.196586509,3.294429969,-1.154008255,0.638856099
50.62,-12.1,-3.069051574,3.171773588,-1.089346219,0.720378007
50.64,-17.2,0.466560895,3.145748681,-1.026170996,0.800025433
50.66,-16.1,-2.189693949,3.128517351,-0.963428336,0.879127512
50.68,-8.1,-11.67083825,2.989912029,-0.902244042,0.956264898
50.7,3.2,-24.26200114,2.630583635,-0.846039086,1.027124642
50.72,8.9,-30.96853414,2.078278282,-0.798950466,1.08649107
50.74,13.6,-36.33399831,1.405252958,-0.764115154,1.130409285
50.76,16.6,-39.61707549,0.64574222,-0.743605202,1.156266968
50.78,20.2,-43.08512137,-0.181279749,-0.738960578,1.162122624
50.8,25.6,-47.89615839,-1.091092546,-0.7516843,1.136675178
50.82,30.2,-50.60404411,-2.076094571,-0.783356172,1.073331436
50.84,31,-48.99613596,-3.072096372,-0.834838081,0.970367617
50.86,23.4,-38.29680057,-3.945025737,-0.905009302,0.830025175
50.88,5.2,-16.55857288,-4.493579472,-0.989395354,0.661253071
50.9,-7.5,-0.181389845,-4.660979099,-1.08094094,0.478161899
50.92,-12.4,8.335837727,-4.57943462,-1.173345077,0.293353625
50.94,-12,11.39930343,-4.382083209,-1.262960256,0.114123268
50.96,-8.1,10.78802136,-4.160209961,-1.348383187,-0.056722595
50.98,-0.6,6.439831171,-3.987931436,-1.429864601,-0.15894248
51,0,6.233951249,-3.861193612,-1.508355852,-0.257411151
51.02,0,8.068141462,-3.718172684,-1.584149515,-0.352495651
51.04,0,9.811955258,-3.539371717,-1.656724959,-0.443542838
51.06,0,11.44875027,-3.326764662,-1.725386322,-0.529679741
51.08,0,12.96303726,-3.082646787,-1.789480437,-0.610086949
51.1,0,14.34062586,-2.809610156,-1.848403006,-0.684006361
51.12,0,15.56875666,-2.51051633,-1.901604271,-0.750748295
51.14,0,16.63621843,-2.188466579,-1.9485941,-0.809697873
51.16,0,17.53344932,-1.846769902,-1.988946465,-0.860320633
51.18,0,18.25262131,-1.488909196,-2.022303256,-0.902167321
51.2,0,18.787707,-1.118505913,-2.048377407,-0.934877808
51.22,0,19.13452831,-0.73928356,-2.066955302,-0.958184108
51.24,0,19.29078668,-0.35503041,-2.077898442,-0.971912471
51.26,0,19.25607448,0.030438202,-2.081144364,-0.975984538
51.28,0,19.03186787,0.413317625,-2.076706805,-0.967109422
51.3,0,18.31954623,0.786831766,-2.064705311,-0.943106434
51.32,0,17.42244094,1.144251638,-2.045394477,-0.904484766
51.34,0,16.25903078,1.481066355,-2.019141297,-0.851978406
51.36,0,14.8495394,1.792152057,-1.986409113,-0.786514038
51.38,0,13.21789533,2.072826405,-1.947759329,-0.709214468
51.4,0,11.39132929,2.318918651,-1.903841878,-0.621379567
51.42,0,9.399922762,2.526831171,-1.85538438,-0.524464571
51.44,0,7.276115296,2.693591552,-1.803180153,-0.420056116
51.46,0,5.054178492,2.81689449,-1.748075292,-0.309846395
51.48,0,2.769665259,2.895132927,-1.690955018,-0.195605847
51.5,0,0.458843094,2.927418011,-1.632729509,-0.079154828
51.52,0,-1.841879586,2.913587646,-1.574319452,0.037665285
51.54,0,-4.096525043,2.8542036,-1.51664154,0.11097428
51.56,0,-4.433449647,2.768903853,-1.460410465,0.182444336
51.58,0,-5.766566693,2.666903689,-1.40605239,0.251533797
51.6,0,-7.03416199,2.538896402,-1.353994389,0.317699849
51.62,0,-8.22397606,2.386315022,-1.304742275,0.380299602
51.64,0,-9.324598996,2.210829271,-1.258770832,0.4387296
51.66,0,-10.32557926,2.014327489,-1.216519264,0.492431612
51.68,0,-11.21752228,1.798896473,-1.178387024,0.540897933
51.7,0,-11.99217785,1.566799472,-1.144730065,0.583676143
51.72,0,-12.6425157,1.320452537,-1.115857545,0.620373301
51.74,0,-13.16278829,1.062399497,-1.092029025,0.650659503
51.76,0,-13.54858058,0.795285808,-1.073452172,0.674270802
51.78,0,-13.79684606,0.521831542,-1.060280998,0.691011448
51.8,0,-13.90592904,0.244803791,-1.052614645,0.700755432
51.82,0,-13.87557279,-0.033011228,-1.050496719,0.703447329
51.84,0,-13.70691382,-0.308836094,-1.053915192,0.696610382
51.86,0,-13.18273446,-0.577732576,-1.062780879,0.678879009
51.88,0,-12.52814489,-0.83484137,-1.076906618,0.65062753
51.9,0,-11.68213163,-1.076944135,-1.096024474,0.61239182
51.92,0,-10.65938432,-1.300359294,-1.119797508,0.564845751
51.94,0,-9.477252191,-1.50172566,-1.147818357,0.508804052
51.96,0,-8.155452279,-1.678052704,-1.179616141,0.445208485
51.98,0,-6.715742762,-1.826764655,-1.214664315,0.375112138
52,0,-5.181566708,-1.945737749,-1.252389339,0.29966209
52.02,0,-3.577672119,-2.033330138,-1.292180017,0.220080732
52.04,0,-1.929714344,-2.088404002,-1.333397359,0.137646049
52.06,0,-0.263847271,-2.110339618,-1.375384795,0.053671177
52.08,0,1.393690255,-2.099041189,-1.417478603,-0.030516439
52.1,0,3.016986235,-2.054934424,-1.459018359,-0.083235345
52.12,0,3.255145551,-1.992213106,-1.499489835,-0.134598475
52.14,0,4.212168884,-1.917539962,-1.538587365,-0.184217906
52.16,0,5.121498573,-1.824203287,-1.576004798,-0.231705091
52.18,0,5.974357426,-1.713244727,-1.611379278,-0.276599526
52.2,0,6.762583446,-1.585875318,-1.644370478,-0.318469295
52.22,0,7.478707502,-1.443462409,-1.674663856,-0.356915205
52.24,0,8.11602362,-1.287515098,-1.701973631,-0.391574567
52.26,0,8.668651258,-1.119668349,-1.726045465,-0.422124597
52.28,0,9.131588979,-0.941665946,-1.746658808,-0.448285388
52.3,0,9.500759037,-0.755342466,-1.763628892,-0.469822449
52.32,0,9.773042505,-0.562604451,-1.776808361,-0.486548768
52.34,0,9.946304624,-0.36541098,-1.786088516,-0.49832639
52.36,0,10.0194102,-0.165753831,-1.791400164,-0.505067506
52.38,0,9.992228955,0.03436256,-1.792714076,-0.506735017
52.4,0,9.8656308,0.232941158,-1.790041039,-0.501388943
52.42,0,9.476007341,0.426357539,-1.783448052,-0.488202969
52.44,0,8.996800355,0.611085616,-1.773073621,-0.467454106
52.46,0,8.380195134,0.784855571,-1.759114209,-0.439535282
52.48,0,7.636882168,0.945026344,-1.74181539,-0.404937644
52.5,0,6.779457527,1.089189741,-1.721473229,-0.364253322
52.52,0,5.822211212,1.215206428,-1.698429267,-0.318165399
52.54,0,4.780890555,1.321237446,-1.673064828,-0.267436521
52.56,0,3.672442545,1.405770777,-1.645794746,-0.212896357
52.58,0,2.514739289,1.467642595,-1.617060613,-0.155428089
52.6,0,1.32629102,1.506052899,-1.587323658,-0.09595418
52.62,0,0.125951268,1.520575321,-1.557057375,-0.035421615
52.64,0,-1.06738116,1.511161023,-1.526740012,0.025213112
52.66,0,-2.235058663,1.478136624,-1.496847035,0.063523436
52.68,0,-2.421999371,1.431566044,-1.467750009,0.100813684
52.7,0,-3.115578302,1.376190267,-1.439672446,0.136797406
52.72,0,-3.773641651,1.307298068,-1.412837562,0.171188531
52.74,0,-4.389780406,1.225663847,-1.387507943,0.203650534
52.76,0,-4.958045916,1.132185584,-1.363929449,0.233868327
52.78,0,-5.47300699,1.027875055,-1.342328842,0.261551292
52.8,0,-5.929801449,0.91384697,-1.322911622,0.286436068
52.82,0,-6.324181635,0.79130714,-1.305860081,0.308289029
52.84,0,-6.652553472,0.661539789,-1.291331612,0.326908465
52.86,0,-6.912008707,0.525894167,-1.279457272,0.342126414
52.88,0,-7.100350061,0.385770579,-1.270340625,0.353810153
52.9,0,-7.216109074,0.242605988,-1.264056859,0.361863319
52.92,0,-7.258556506,0.097859332,-1.260652206,0.366226664
52.94,0,-7.227705239,-0.047003285,-1.260143645,0.366878426
52.96,0,-7.124305694,-0.190523395,-1.262518912,0.362127892
52.98,0,-6.818255966,-0.329949011,-1.267723636,0.351718444
53,0,-6.455296669,-0.462684538,-1.275649972,0.335865773
53.02,0,-5.993895809,-0.587176463,-1.286148582,0.314868553
53.04,0,-5.442020282,-0.701535623,-1.299035703,0.289094312
53.06,0,-4.808995151,-0.804045778,-1.314091517,0.258982684
53.08,0,-4.105347358,-0.893189203,-1.331063867,0.225037984
53.1,0,-3.342631768,-0.967668994,-1.349672448,0.18782082
53.12,0,-2.53324241,-1.026427736,-1.369613416,0.147938885
53.14,0,-1.690211977,-1.06866228,-1.390564316,0.106037085
53.16,0,-0.827002819,-1.093834428,-1.412189283,0.062787151
53.18,0,0.042707227,-1.101677384,-1.434144401,0.018876915
53.2,0,0.905240794,-1.092197903,-1.456083154,-0.025000591
53.22,0,1.74713531,-1.065674142,-1.477661874,-0.052539467
53.24,0,1.874892513,-1.029453864,-1.498613155,-0.079277601
53.26,0,2.370080583,-0.987004133,-1.518777735,-0.105011743
53.28,0,2.838551792,-0.934917809,-1.537996954,-0.129539412
53.3,0,3.275771577,-0.873774576,-1.556083878,-0.152622039
53.32,0,3.677545708,-0.804241403,-1.572864038,-0.174036967
53.34,0,4.040060281,-0.727065343,-1.588177105,-0.193579584
53.36,0,4.359917662,-0.643065564,-1.601878414,-0.211065266
53.38,0,4.634168038,-0.553124707,-1.613840317,-0.226331109
53.4,0,4.860336299,-0.458179663,-1.623953361,-0.239237428
53.42,0,5.036443991,-0.35921186,-1.632127276,-0.249669022
53.44,0,5.161026178,-0.257237159,-1.638291766,-0.257536177
53.46,0,5.233143035,-0.153295467,-1.642397092,-0.262775415
53.48,0,5.252386129,-0.048440175,-1.644414449,-0.265349976
53.5,0,5.218879326,0.05627248,-1.644336126,-0.26519333
53.52,0,5.08950377,0.159356311,-1.642179838,-0.260880754
53.54,0,4.886687292,0.259118221,-1.637995092,-0.252511264
53.56,0,4.608811829,0.354073212,-1.631863178,-0.240247435
53.58,0,4.260793404,0.442769265,-1.623894753,-0.224310586
53.6,0,3.84861043,0.523863303,-1.614228428,-0.204977934
53.62,0,3.379202074,0.596141428,-1.60302838,-0.18257784
53.64,0,2.86035233,0.658536972,-1.590481596,-0.157484272
53.66,0,2.300561718,0.710146113,-1.576794765,-0.13011061
53.68,0,1.70890872,0.750240817,-1.562190896,-0.100902871
53.7,0,1.094903187,0.778278936,-1.546905699,-0.070332476
53.72,0,0.468334091,0.793911309,-1.531183796,-0.038888671
53.74,0,-0.160885962,0.79698579,-1.515274825,-0.007070729
53.76,0,-0.78287699,0.787548161,-1.499429486,0.02461995
53.78,0,-1.387946216,0.765839929,-1.483895605,0.044608411
53.8,0,-1.485173164,0.737108735,-1.468866118,0.063947836
53.82,0,-1.841113453,0.703845869,-1.454456572,0.082489542
53.84,0,-2.176310989,0.663671624,-1.440781397,0.100086285
53.86,0,-2.487503797,0.617033476,-1.427974346,0.116565955
53.88,0,-2.771692058,0.564441518,-1.416159596,0.131768768
53.9,0,-3.026166839,0.506462929,-1.405450552,0.145548796
53.92,0,-3.248535715,0.443715903,-1.395948763,0.157775369
53.94,0,-3.436745037,0.376863096,-1.387742973,0.168334296
53.96,0,-3.589098646,0.306604659,-1.380908296,0.177128924
53.98,0,-3.704272858,0.233670944,-1.37550554,0.184081003
54,0,-3.781327597,0.158814939,-1.371580681,0.189131376
54.02,0,-3.819713591,0.082804528,-1.369164486,0.192240452
54.04,0,-3.819275566,0.006414636,-1.368272295,0.193388493
54.06,0,-3.780251447,-0.069580634,-1.368903955,0.192125173
54.08,0,-3.653854375,-0.143921692,-1.371038978,0.187855127
54.1,0,-3.485121509,-0.215311451,-1.374631309,0.180670464
54.12,0,-3.263037775,-0.282793044,-1.379612354,0.170708374
54.14,0,-2.991482495,-0.345338247,-1.385893667,0.158145748
54.16,0,-2.675081206,-0.402003884,-1.393367089,0.143198906
54.18,0,-2.319127592,-0.451945972,-1.401906587,0.126119909
54.2,0,-1.929495533,-0.494432203,-1.411370369,0.107192345
54.22,0,-1.512542712,-0.528852586,-1.421603217,0.086726649
54.24,0,-1.075007375,-0.554728086,-1.432439023,0.065055036
54.26,0,-0.623899888,-0.571717159,-1.443703476,0.042526131
54.28,0,-0.166390844,-0.579620066,-1.455216848,0.019499386
54.3,0,0.290302497,-0.57838095,-1.466796858,-0.003660634
54.32,0,0.739029659,-0.568087628,-1.478261544,-0.01834418
54.34,0,0.812120102,-0.552576131,-1.489468182,-0.032697227
54.36,0,1.081019037,-0.533644739,-1.50033039,-0.046609143
54.38,0,1.337432952,-0.509460219,-1.51076144,-0.059968846
54.4,0,1.578858075,-0.480297309,-1.520659015,-0.072645295
54.42,0,1.802956396,-0.446479164,-1.52992678,-0.084515106
54.44,0,2.007578186,-0.408373819,-1.53847531,-0.095463747
54.46,0,2.190782483,-0.366390212,-1.54622295,-0.105386639
54.48,0,2.350855363,-0.320973833,-1.553096591,-0.114190143
54.5,0,2.486325814,-0.272602022,-1.559032349,-0.121792444
54.52,0,2.595979069,-0.221778973,-1.563976159,-0.128124293
54.54,0,2.678867286,-0.169030509,-1.567884254,-0.133129637
54.56,0,2.734317482,-0.114898662,-1.570723546,-0.136766096
54.58,0,2.761936648,-0.05993612,-1.572471893,-0.139005316
54.6,0,2.761614021,-0.004700614,-1.573118261,-0.139833159
54.62,0,2.733520507,0.050250732,-1.57266276,-0.138922157
54.64,0,2.642105242,0.104006989,-1.571120182,-0.135837002
54.66,0,2.520143654,0.155629478,-1.568523818,-0.130644273
54.68,0,2.359602865,0.204426943,-1.564923253,-0.123443145
54.7,0,2.163287272,0.249655845,-1.560382426,-0.114361489
54.72,0,1.934540892,0.290634126,-1.554979526,-0.103555689
54.74,0,1.67719093,0.326751445,-1.54880567,-0.091207978
54.76,0,1.395484183,0.357478196,-1.541963374,-0.077523385
54.78,0,1.094017355,0.382373211,-1.53456486,-0.062726357
54.8,0,0.777662407,0.401090009,-1.526730227,-0.047057093
54.82,0,0.45148815,0.413381514,-1.518585512,-0.030767662
54.84,0,0.120679341,0.419103189,-1.510260665,-0.014117968
54.86,0,-0.209545426,0.418214528,-1.501887488,0.002628386
54.88,0,-0.534015761,0.410778916,-1.493597554,0.013318307
54.9,0,-0.590093862,0.39953782,-1.485494386,0.02376739
54.92,0,-0.785821934,0.385778662,-1.477641221,0.033894094
54.94,0,-0.972415059,0.368196292,-1.470101472,0.043616646
54.96,0,-1.148038961,0.346991752,-1.462949591,0.05283904
54.98,0,-1.31098147,0.322401548,-1.456255658,0.061470907
55,0,-1.459669125,0.294695042,-1.450084693,0.069428405
55.02,0,-1.592682272,0.264171528,-1.444496027,0.076635023
55.04,0,-1.708768509,0.23115702,-1.439542741,0.083022314
55.06,0,-1.806854361,0.196000791,-1.435271163,0.08853054
55.08,0,-1.886055073,0.159071697,-1.431720438,0.093109221
55.1,0,-1.94568243,0.120754322,-1.428922178,0.096717595
55.12,0,-1.985250542,0.081444992,-1.426900185,0.099324967
55.14,0,-2.004479549,0.041547691,-1.425670258,0.100910965
55.16,0,-2.003297209,0.001469924,-1.425240082,0.10146568
55.18,0,-1.981838383,-0.038381432,-1.425609197,0.10072745
55.2,0,-1.913443124,-0.077334247,-1.426766354,0.098413136
55.22,0,-1.823541327,-0.114704092,-1.428686737,0.09457237
55.24,0,-1.705736512,-0.14999687,-1.431333747,0.08927835
55.26,0,-1.562083503,-0.18267507,-1.434660466,0.082624912
55.28,0,-1.395026802,-0.212246173,-1.438609679,0.074726487
55.3,0,-1.207359367,-0.238270035,-1.443114841,0.065716163
55.32,0,-1.002176238,-0.260365391,-1.448101195,0.055743454
55.34,0,-0.782823777,-0.278215391,-1.453487003,0.044971838
55.36,0,-0.552845344,-0.291572082,-1.459184878,0.033576089
55.38,0,-0.315924306,-0.300259779,-1.465103196,0.021739452
55.4,0,-0.075825261,-0.304177275,-1.471147567,0.009650711
55.42,0,0.163665559,-0.303298872,-1.477222328,-0.002498812
55.44,0,0.39879978,-0.297674218,-1.483232059,-0.010207224
55.46,0,0.437443964,-0.289311781,-1.489101919,-0.01773623
55.48,0,0.57830499,-0.279154291,-1.49478658,-0.025027688
55.5,0,0.712495759,-0.266246284,-1.500240586,-0.032023296
55.52,0,0.838704818,-0.250734278,-1.505410391,-0.038654374
55.54,0,0.955708977,-0.23279014,-1.510245635,-0.044856324
55.56,0,1.062385099,-0.212609199,-1.514699629,-0.050569261
55.58,0,1.157720808,-0.19040814,-1.518729802,-0.055738584
55.6,0,1.240824025,-0.166422692,-1.522298111,-0.060315492
55.62,0,1.310931227,-0.140905139,-1.525371389,-0.064257448
55.64,0,1.367414364,-0.114121683,-1.527921657,-0.067528563
55.66,0,1.409786375,-0.086349676,-1.529926371,-0.070099919
55.68,0,1.437705243,-0.05787476,-1.531368615,-0.071949821
55.7,0,1.450976569,-0.028987942,-1.532237242,-0.073063969
55.72,0,1.449554647,1.74E-05,-1.532526948,-0.073435562
55.74,0,1.433542027,0.028848337,-1.532238291,-0.072858248
55.76,0,1.382775225,0.05701151,-1.531379692,-0.071141051
55.78,0,1.316925121,0.084008513,-1.529969492,-0.06832065
55.8,0,1.230930934,0.109487074,-1.528034536,-0.064450739
55.82,0,1.12629095,0.133059293,-1.525609072,-0.059599811
55.84,0,1.00478443,0.154370046,-1.522734779,-0.053851225
55.86,0,0.868441631,0.173102307,-1.519460056,-0.047301778
55.88,0,0.719510109,0.188981824,-1.515839214,-0.040060095
55.9,0,0.560417873,0.201781104,-1.511931585,-0.032244836
55.92,0,0.393733991,0.211322623,-1.507800548,-0.023982762
55.94,0,0.222127271,0.217481235,-1.503512509,-0.015406685
55.96,0,0.048323696,0.220185745,-1.499135839,-0.006653345
55.98,0,-0.124936719,0.219419615,-1.494739786,0.002138762
56,0,-0.294942975,0.215220818,-1.490393381,0.007749624
56.02,0,-0.324386895,0.209027519,-1.486150898,0.013226332
56.04,0,-0.42672571,0.201516393,-1.482045459,0.018526127
56.06,0,-0.524122677,0.192007909,-1.478110216,0.023606212
56.08,0,-0.615620334,0.180610479,-1.474384032,0.028416419
56.1,0,-0.700326783,0.167451008,-1.470903417,0.032909616
56.12,0,-0.777424335,0.152673497,-1.467702172,0.037042168
56.14,0,-0.84617735,0.13643748,-1.464811062,0.040774361
56.16,0,-0.905939204,0.118916314,-1.462257524,0.044070775
56.18,0,-0.956158303,0.100295339,-1.460065408,0.046900623
56.2,0,-0.996383102,0.080769925,-1.458254755,0.049238031
56.22,0,-1.026266081,0.060543434,-1.456841622,0.051062274
56.24,0,-1.04556664,0.039825106,-1.455837936,0.052357952
56.26,0,-1.054152892,0.018827911,-1.455251406,0.053115116
56.28,0,-1.052002349,-0.002233641,-1.455085463,0.053329334
56.3,0,-1.039201485,-0.02314568,-1.455339256,0.052821748
56.32,0,-0.999921255,-0.043536907,-1.456006082,0.051488096
56.34,0,-0.950493075,-0.06304105,-1.457071862,0.049356537
56.36,0,-0.886540088,-0.081411382,-1.458516386,0.046467488
56.38,0,-0.809173142,-0.098368514,-1.460314185,0.04287189
56.4,0,-0.719704972,-0.113657296,-1.462434443,0.038631374
56.42,0,-0.619628127,-0.127050627,-1.464841523,0.033817216
56.44,0,-0.510590227,-0.13835281,-1.467495557,0.028509147
56.46,0,-0.39436699,-0.147402382,-1.470353109,0.022794043
56.48,0,-0.272833446,-0.154074387,-1.473367877,0.016764508
56.5,0,-0.147933809,-0.158282059,-1.476491441,0.010517379
56.52,0,-0.021650495,-0.159977902,-1.479674041,0.00415218
56.54,0,0.104027231,-0.159154135,-1.482865361,-0.002230461
56.56,0,0.227134474,-0.155842518,-1.486015327,-0.006273866
56.58,0,0.247248618,-0.151098687,-1.48908474,-0.010213868
56.6,0,0.320664969,-0.145419551,-1.492049922,-0.014020078
56.62,0,0.390408261,-0.138308819,-1.494887206,-0.017662113
56.64,0,0.455797602,-0.12984676,-1.497568761,-0.021104249
56.66,0,0.516200075,-0.120126783,-1.500068497,-0.024312996
56.68,0,0.571036829,-0.109254414,-1.502362309,-0.027257411
56.7,0,0.619788587,-0.09734616,-1.504428315,-0.029909407
56.72,0,0.662000524,-0.084528269,-1.506247059,-0.032244009
56.74,0,0.697286462,-0.070935399,-1.507801696,-0.034239594
56.76,0,0.725332353,-0.056709211,-1.509078142,-0.035878084
56.78,0,0.745899009,-0.041996897,-1.510065203,-0.03714511
56.8,0,0.758824061,-0.026949667,-1.510754668,-0.038030131
56.82,0,0.76402314,-0.011721195,-1.511141377,-0.038526524
56.84,0,0.761490254,0.003533939,-1.51122325,-0.038631618
56.86,0,0.751297378,0.018661816,-1.511001292,-0.038187703
56.88,0,0.720664687,0.033381436,-1.510480859,-0.037146838
56.9,0,0.683470989,0.047422793,-1.509672817,-0.035530753
56.92,0,0.635845296,0.060615956,-1.50859243,-0.033369978
56.94,0,0.578611974,0.072760529,-1.507258665,-0.030702449
56.96,0,0.51273978,0.083674046,-1.505694319,-0.027573757
56.98,0,0.439325596,0.0931947,-1.503925632,-0.024036382
57,0,0.359576283,0.101183719,-1.501981847,-0.020148814
57.02,0,0.274788947,0.107527371,-1.499894737,-0.015974592
57.04,0,0.186329936,0.11213856,-1.497698077,-0.011581274
57.06,0,0.095612913,0.114957988,-1.495427112,-0.007039343
