T,Sx,Sv,Sa
3.69,25.18572100133704,57.0287224888413,73.04019289825744
3.7,24.850562428432944,56.60419320476951,71.67940397495796
3.71,24.51384179947786,56.19298561693986,70.3250291047286
3.72,24.312611429248907,55.79508914119918,69.37987681364397
3.73,24.189422028601587,55.41037712118277,68.65881050641819
3.74,24.072267151176156,55.03861483044347,67.96148556717073
3.75,23.96119494730706,54.679467884214205,67.28768858103304
3.76,23.856198473562902,54.332510962738986,66.64160071393954
3.77,23.76125553012535,53.99723675238198,66.02526544393177
3.78,23.672285951735404,53.673065015541695,65.43056724743823
3.79,23.588993735372654,53.359351705657666,64.8568216705213
3.8,23.51120108976162,53.05539804921029,64.30323695343179
3.81,23.438689821096144,52.760459522496504,63.76892632746794
3.82,23.37120489689894,52.47375465702908,63.25292024908188
3.83,23.308458088204045,52.19447361358701,62.75417848139287
3.84,23.250131658715297,51.92178647116712,62.271601941255454
3.85,23.195882071309132,51.65485118328893,61.8040442380497
3.86,23.145343684075907,51.39282116023495,61.350322838347836
3.87,23.098132410005846,51.13485244181111,60.90922979848139
3.88,23.053849316400903,50.880110431047996,60.47954201474167
3.89,23.012084142109767,50.62777616489201,60.06003094843035
3.9,22.97241871272043,50.37705210332443,59.64947179019427
3.91,22.935104215051634,50.127167423469324,59.25337628284478
3.92,22.90285359522765,49.877382810085635,58.868592416724084
3.93,22.87150494733014,49.626994738367614,58.48925816931924
3.94,22.840641208154647,49.37533924918647,58.11424488619372
3.95,22.809851249826803,49.121795220790226,57.74246134160737
3.96,22.77873243850523,48.8657871445263,57.37285938002023
3.97,22.746893011117233,48.60678741536847,57.00443892436462
3.98,22.713954264798804,48.344318150913416,56.636252358557584
3.99,22.679552555325905,48.0779525550649,56.2674082956527
4,22.64334110234932,47.80731584485986,55.89707474655938
4.01,22.604991600677717,47.53208576080911,55.52448170739237
4.02,22.56419563818677,47.25199268274662,55.14892318626087
4.03,22.72995567461305,46.96681937451043,55.25888413718299
4.04,23.22469225649281,46.676400381832174,56.18097005528298
